,error0
426,10.0
427,1.0
428,824.6666666666666
429,5.0
430,3.0
431,1.4
432,1.8571428571428572
433,3.6
434,2.0
435,7.714285714285714
436,6.0
437,1.6666666666666667
438,1.0
439,9.0
440,1.3333333333333333
441,13.5
442,14.0
443,7.0
444,8.0
445,9.0
446,45986.25
447,10.0
448,3.0
449,10465.0
450,2.0
451,1.0
452,3.0
453,2.0
454,15.0
455,1.5
456,1.6666666666666667
457,1.1
458,1.25
459,2.5
460,3.0
461,1.25
462,1.875
463,6.0
464,6.0
465,1.75
466,7.5
467,5.0
468,415.0
469,2.0
470,2.0
471,4.0
472,4.0
473,5.0
474,1.25
475,6.0
476,3.0
477,2.3333333333333335
478,1.75
479,7.666666666666667
480,8.0
481,227.5
482,5.0
483,1.5
484,5.0
485,2.25
486,1.5
487,7.0
488,4.8
489,1.0
490,11157.166666666666
491,2.1666666666666665
492,2.0
493,20.5
494,2.5652173913043477
495,1.5
496,627.0909090909091
497,4.0
498,5.0
499,5.0
500,3.8181818181818183
501,3.0
502,2.0
503,4.4
504,1.6
505,4.0
506,74.2
507,4.0
508,6.0
509,9.0
510,5.0
511,5.6
512,4.0
513,6342.666666666667
514,2.0
515,5.0
516,407.0
517,34.2
518,13.0
519,1.8
520,6.0
521,2.0
522,3.0
523,2.3333333333333335
524,130.0
525,2.0
526,2.75
527,5.0
528,2.3
529,1.0
530,4.0
531,1.75
532,2.0
533,8602.0
534,4.0
535,5.5
536,12.0
537,4.2
538,2.25
539,4.0
540,4.0
541,4.0
542,1.25
543,5.0
544,6.0
545,7.0
546,1.0
547,2.0
548,4.0
549,75.75
550,5.0
551,2.0
552,1.8518518518518519
553,18.0
554,4.0
555,5.0
556,6.666666666666667
557,2.5
558,10181.57142857143
559,2548.25
560,1.6666666666666667
561,6.166666666666667
562,3.0
563,5.0
564,5.0
565,1.5
566,1.2
567,4.0
568,2.75
569,4.0
570,2.0
571,487.5
572,5.0
573,1.1333333333333333
574,1056.3846153846155
575,3.0
576,2.3333333333333335
577,284.75
578,4.4
579,12.0
580,5.0
581,1.5
582,8.666666666666666
583,1.5
584,1.5
585,4.0
586,126886.5
587,10.0
588,18.0
589,5.0
590,7.0
591,2.0
592,1.75
593,5.0
594,1.6666666666666667
595,1.0
596,2.0
597,1.75
598,8.0
599,1.1428571428571428
600,2.0
601,59.0
602,1.375
603,13.5
604,2.0
605,2.0
606,2.0
607,3574.0
608,12.0
609,1423.9285714285713
610,2.6
611,8.0
612,4.0
613,730.0
614,3.0
615,2.0
616,6.0
617,46782.6
618,12.0
619,3.4
620,9.0
621,1.6
622,7.0
623,1.0
624,8919.5
625,12.0
626,5.0
627,3.0
628,5.0
629,4.0
630,41.333333333333336
631,4.0
632,3.5
633,2.5
634,1.0
635,11.0
636,5.0
637,9.333333333333334
638,6.0
639,3.1666666666666665
640,2.0
641,13.0
642,3.0
643,4.0
644,19.006849315068493
645,33.0
646,1.5
647,4.1875
648,9.0
649,3.0
650,1.3333333333333333
651,2.0
652,3.75
653,23.0
654,8.0
655,6.0
656,4.0
657,2.0
658,3.0
659,1.3333333333333333
660,7.0
661,3.0
662,9.0
663,3.0
664,2.5
665,2.0
666,1.0
667,1.0
668,2.142857142857143
669,8116.714285714285
670,7.6
671,3.0
672,6.0
673,4.0
674,9.0
675,4.0
676,1.5
677,1.2
678,1998.1666666666667
679,4.0
680,2.0
681,1.0
682,1.5
683,17.0
684,3.375
685,21.0
686,6.0
687,10.0
688,10.0
689,5.0
690,3.0
691,3.1666666666666665
692,3.0
693,1.5
694,3.5
695,4.0
696,1.3333333333333333
697,2.0
698,3.0
699,3.0
700,1.0
701,1.0
702,5.0
703,3.0
704,3.0
705,4.0
706,1.9411764705882353
707,14.0
708,23.0
709,1.2
710,11.956521739130435
711,3.5
712,1.0
713,5919.0
714,6.0
715,2.142857142857143
716,4.0
717,7.0
718,1.0
719,2.5
720,49.0
721,1.75
722,2.0
723,19458.75
724,7.0
725,4.0
726,12876.57142857143
727,2.0
728,2.0
729,1.0
730,3.0
731,5.0
732,6.0
733,29.0
734,5.0
735,4.444444444444445
736,3.0
737,10.0
738,20251.219512195123
739,1.6666666666666667
740,1.25
741,507.0
742,22.0
743,3.0
744,4.0
745,16.2
746,5081.666666666667
747,115.16666666666667
748,14.0
749,2.0
750,1.0
751,9151.5
752,3.5
753,5.0
754,6.5
755,243.86363636363637
756,10667.333333333334
757,1.3333333333333333
758,9.0
759,2.4285714285714284
760,23.0
761,5700.8
762,1.4
763,8.166666666666666
764,4.0
765,4.0
766,3.6
767,6.0
768,7.0
769,1.8333333333333333
770,1.25
771,2.0
772,1.0
773,1.0
774,8.0
775,20.2
776,12.0
777,1.7142857142857142
778,1.6571428571428573
779,1.0
780,1.3333333333333333
781,2.142857142857143
782,73.6
783,167.5
784,2.0
785,5.833333333333333
786,1.0
787,1.0
788,6.0
789,3.0
790,5.0
791,3.0
792,2.0
793,1.2
794,25379.375
795,14.0
796,5.0
797,2.4
798,4982.0
799,3.8333333333333335
800,4.0
801,3.0
802,2.0
803,4.333333333333333
804,104.31818181818181
805,4.0
806,3.0
807,6.4
808,19.0
809,1978.8
810,9.0
811,2.0
812,11.0
813,5.0
814,1.0
815,2.5
816,1.0
817,9.5
818,9.0
819,8.0
820,3.0
821,9.0
822,7.0
823,1.2
824,14.0
825,150.78571428571428
826,5.0
827,3.0
828,2.0
829,6.0
830,4.0
831,7.4
832,1.3333333333333333
833,3.0
834,45.0
835,1.0
836,2.0
837,9.333333333333334
838,313.0
839,42.5
840,2.125
841,8.0
842,10.5
843,6.0
844,27.0
845,7.0
846,3.0
847,3.0
848,1.6666666666666667
849,18.0
850,14.0
851,3.0
852,10264.0
853,507.0
854,23552.0
855,4.0
856,5.0
857,3.0
858,1.5
859,2.25
860,1.4
861,1.3333333333333333
862,16.53846153846154
863,1.5
864,4.0
865,2.0
866,4.666666666666667
867,3.0
868,37420.75
869,8.0
870,5.0
871,4.0
872,5143.8
873,2596.25
874,734.3333333333334
875,1.5
876,12.8125
877,4.428571428571429
878,1.6666666666666667
879,11.0
880,5.0
881,3.8
882,1.1666666666666667
883,5.0
884,6.0
885,6.5
886,1.0
887,11.25
888,3.0
889,5.0
890,3.0
891,5.0
892,3.0
893,4.0
894,3.0
895,318050.0
896,7.0
897,1.1
898,5.0
899,99.0
900,5.0
901,2.5
902,1.0
903,5.0
904,8.5
905,1.0
906,64034.125
907,9.0
908,33.0
909,4.0
910,1.25
911,7.0
912,2.0
913,1.0
914,3.0
915,3.0
916,4.0
917,3.0
918,3.0
919,6.0
920,3.0
921,4.0
922,3.0
923,4.0
924,6.0
925,5.0
926,21.6
927,2.0
928,13.0
929,4.0
930,5.0
931,7.0
932,5.875
933,15.0
934,4.0
935,6.0
936,6699.666666666667
937,5.0
938,4.5
939,4.0
940,1.5714285714285714
941,6.0
942,7.0
943,7.0
944,5.0
945,2.0
946,5.142857142857143
947,14.0
948,1.25
949,2.0
950,36174.666666666664
951,9.0
952,3.0
953,2.0
954,3.0
955,12.555555555555555
956,19.0
957,1.25
958,1.125
959,4.5
960,5.0
961,4.0
962,4.0
963,1.0
964,1.75
965,2.0
966,5.5
967,4.0
968,2.3333333333333335
969,3.0
970,5.0
971,25.48
972,49.0
973,9.0
974,1.75
975,6.0
976,2.25
977,1.0
978,3.25
979,5.0
980,1.0
981,806.375
982,4.0
983,5.0
984,4.0
985,50.0
986,5.428571428571429
987,6.4
988,41.875
989,7.0
990,2.0
991,2.0
992,5.0
993,11.0
994,3.5
995,5.0
996,5.0
997,4.0
998,3.5
999,17.0
1000,3.0
1001,4.0
1002,1.75
1003,1.0
1004,7.0
1005,33.5
1006,44.0
1007,5.1
1008,6709.75
1009,12061.764705882353
1010,16.0
1011,1.5
1012,1.1428571428571428
1013,5.0
1014,2.375
1015,8.0
1016,4.0
1017,1.0
1018,6.0
1019,8.0
1020,1.0303030303030303
1021,15.0
1022,261.93333333333334
1023,4.0
1024,5.0
1025,4.0
1026,4.0
1027,10.0
1028,3.0
1029,8.0
1030,4.0
1031,2.0
1032,5.5
1033,28.0
1034,9.333333333333334
1035,4.0
1036,2.0
1037,4.0
1038,3601.25
1039,34.0
1040,6.0
1041,21629.0
1042,5.0
1043,4.0
1044,5.0
1045,16.0
1046,3.0
1047,1.6
1048,2.0
1049,3.0
1050,1.5
1051,3.0
1052,8.0
1053,3.0
1054,3.5
1055,1.5833333333333333
1056,12.0
1057,5.5
1058,9.0
1059,14.736842105263158
1060,4.0
1061,7.0
1062,15.0
1063,5.0
1064,2660.0
1065,2.6
1066,1.8571428571428572
1067,9.0
1068,4.0
1069,10.5
1070,7.571428571428571
1071,7.0
1072,77.55555555555556
1073,24.2
1074,2.5
1075,4.0
1076,2.75
1077,4.0
1078,4.5
1079,1.0
1080,139864.0
1081,25.65
1082,6.0
1083,40.833333333333336
1084,10.0
1085,11.0
1086,3.0
1087,1.6666666666666667
1088,4.0
1089,1.5
1090,11.0
1091,11.0
1092,2.25
1093,5.0
1094,7.0
1095,36.666666666666664
1096,4.0
1097,4.5
1098,1.375
1099,4.0
1100,6.0
1101,7.333333333333333
1102,2.0
1103,5.285714285714286
1104,2.0
1105,8.0
1106,4.4
1107,43.0
1108,14.0
1109,9.0
1110,17.7
1111,3.0
1112,5.0
1113,2.5
1114,17.5
1115,87.875
1116,7.0
1117,4.0
1118,3.0
1119,6.0
1120,2.4285714285714284
1121,1.0
1122,2.0
1123,4.0
1124,8.333333333333334
1125,1445.625
1126,49.5
1127,15.4
1128,5.0
1129,5.0
1130,7.0
1131,3.0
1132,5.0
1133,2.0
1134,19394.6
1135,2.0
1136,1.3333333333333333
1137,3.0
1138,1.0
1139,3.0
1140,2.0
1141,4.0
1142,2.5
1143,1.3333333333333333
1144,1.0
1145,1.375
1146,4.0
1147,4.0
1148,1.5714285714285714
1149,6.333333333333333
1150,2.0
1151,1.1111111111111112
1152,5.0
1153,19.666666666666668
1154,1.5
1155,64.0
1156,15.0
1157,4.0
1158,9.0
1159,2.0
1160,4.0
1161,1515.625
1162,1859.0
1163,63325.0
1164,1.1428571428571428
1165,411.5
1166,12.0
1167,38766.857142857145
1168,3.0
1169,1.5
1170,1.4
1171,8.0
1172,12.0
1173,5.894736842105263
1174,3.0
1175,3.0
1176,15.5
1177,1.2727272727272727
1178,5.0
1179,2.0
1180,3.5
1181,6.0
1182,6.0
1183,6.0
1184,1.25
1185,3.857142857142857
1186,4.0
1187,36.0
1188,3.8461538461538463
1189,3.0
1190,1.5
1191,2.6666666666666665
1192,5.0
1193,1.3333333333333333
1194,2.0
1195,4.0
1196,2.0
1197,1.5
1198,6.0
1199,13.333333333333334
1200,12.0
1201,1.2857142857142858
1202,2.0
1203,6.0
1204,3.0
1205,3.0
1206,2.3333333333333335
1207,16.0
1208,2.0
1209,1.0
1210,2.0
1211,5.0
1212,1.625
1213,1.3333333333333333
1214,10.75
1215,2.0
1216,4.25
1217,8.75
1218,1.0
1219,1.8
1220,45.0
1221,12.0
1222,1.25
1223,1.75
1224,1.5
1225,5.0
1226,2.0
1227,3.0
1228,1.375
1229,2.642857142857143
1230,11.0
1231,6.0
1232,27905.571428571428
1233,10.0
1234,3.0
1235,1.1666666666666667
1236,2.111111111111111
1237,13.0
1238,3.0
1239,1.0588235294117647
1240,2.0
1241,3.0
1242,4.0
1243,9.0
1244,3.0
1245,2.0
1246,4.0
1247,136.5
1248,4.444444444444445
1249,8.0
1250,7.5
1251,3.0
1252,11.0
1253,2.0
1254,5.818181818181818
1255,11.333333333333334
1256,6.0
1257,1.1538461538461537
1258,3.25
1259,12.0
1260,1.0
1261,3.3333333333333335
1262,9.0
1263,3.0
1264,2.5
1265,3225.5714285714284
1266,9.5
1267,6.0
1268,865.8333333333334
1269,9.0
1270,2.0
1271,7.0
1272,5.0
1273,2.6666666666666665
1274,2.0
1275,3.0
1276,17.0
1277,4.0
1278,49.0
1279,1.0
1280,11.0
1281,2.3333333333333335
1282,3.5
1283,1.8333333333333333
1284,196.0
1285,2.5
1286,5.0
1287,2.0
1288,2.0
1289,2.0
1290,16.88888888888889
1291,1.6666666666666667
1292,1.75
1293,2.0
1294,2101.0
1295,10.0
1296,1.75
1297,5.0
1298,5.0
1299,4.5
1300,3.0
1301,3.0
1302,8.0
1303,2.0
1304,648.375
1305,5.0
1306,29.0
1307,8.0
1308,3.0
1309,3.0
1310,1.0
1311,5.0
1312,23.333333333333332
1313,29.166666666666668
1314,8.0
1315,2.3333333333333335
1316,2.0
1317,3.1
1318,14.0
1319,1.6666666666666667
1320,19.0
1321,4.5
1322,4.0
1323,7.0
1324,8.0
1325,1.0
1326,2.5
1327,3.0
1328,1.0
1329,4.166666666666667
1330,7755.727272727273
1331,1.3333333333333333
1332,1.0
1333,6.0
1334,1.2
1335,1.5
1336,142.6
1337,3.0
1338,3.0
1339,1.6764705882352942
1340,8.0
1341,30.666666666666668
1342,4.0
1343,5.666666666666667
1344,2.0
1345,4.0
1346,24.333333333333332
1347,2.0
1348,4.0
1349,4.0
1350,84289.25
1351,2.0
1352,2.0
1353,2.0
1354,3.0
1355,6998.0
1356,4.0
1357,4.0
1358,2.2
1359,6.0
1360,9.0
1361,3.3333333333333335
1362,22.0
1363,15.0
1364,5457.333333333333
1365,20.0
1366,21.0
1367,14.0
1368,7985.466666666666
1369,3.0
1370,15.0
1371,3.0
1372,5.0
1373,3.0
1374,7.0
1375,1.8974358974358974
1376,3.0
1377,4.0
1378,17.0
1379,1.3333333333333333
1380,18.0
1381,5.0
1382,3.0
1383,15.0
1384,6.0
1385,19.0
1386,9.0
1387,11.0
1388,106.9
1389,3.0
1390,6.0
1391,5.0
1392,19.2
1393,2.0
1394,6.0
1395,1.4
1396,5.0
1397,6.25
1398,1.0
1399,15.0
1400,1.0
1401,11.0
1402,9.0
1403,1.5
1404,2.0
1405,1.3333333333333333
1406,1.25
1407,9.0
1408,1.1666666666666667
1409,1.5
1410,3.0
1411,4.0
1412,3.5
1413,9.0
1414,21.5
1415,4.0
1416,10.0
1417,12.631578947368421
1418,6.0
1419,5.0
1420,4.0
1421,4.5
1422,24.666666666666668
1423,7.0
1424,12.0
1425,14.4
1426,26.0
1427,1.75
1428,3.6
1429,2.0
1430,6.5
1431,3.0
1432,2.5
1433,2.0
1434,2.0
1435,1.2
1436,5.0
1437,3.0
1438,4.0
1439,10.0
1440,4.0
1441,11.0
1442,2.0
1443,5.0
1444,5.333333333333333
1445,3.2857142857142856
1446,1.3
1447,7.0
1448,10.0
1449,7.0
1450,4640.5
1451,6.0
1452,10.0
1453,2.0
1454,6.0
1455,1.5
1456,1.5
1457,3.0
1458,3.0
1459,3.0
1460,7.0
1461,3.3333333333333335
1462,1.3333333333333333
1463,1.3333333333333333
1464,5.0
1465,9.176470588235293
1466,15.0
1467,3.0
1468,4.0
1469,2.0
1470,1.5
1471,4.0
1472,2.0
1473,6.0
1474,7.0
1475,1.2
1476,6.0
1477,3.4285714285714284
1478,1.5
1479,1.3333333333333333
1480,3.0
1481,5.0
1482,1.0
1483,1.0
1484,1.5
1485,2146.3333333333335
1486,48.833333333333336
1487,10.0
1488,5.0
1489,1.0
1490,53.291666666666664
1491,4.0
1492,4.0
1493,4.0
1494,3.0
1495,8.0
1496,9.0
1497,3.0
1498,1.6666666666666667
1499,6.0
1500,14.857142857142858
1501,14.0
1502,1.7777777777777777
1503,13.0
1504,13.0
1505,2.0
1506,9.0
1507,333.4
1508,9.0
1509,2.5
1510,4.0
1511,1.6666666666666667
1512,2.8181818181818183
1513,135.0
1514,6.0
1515,15992.75
1516,3.0
1517,3.0
1518,2.8
1519,1.6
1520,6.0
1521,217.4
1522,1.8
1523,2.0
1524,1.2222222222222223
1525,17.0
1526,6.333333333333333
1527,63.72
1528,11.0
1529,2.5
1530,3.75
1531,8.0
1532,1.3333333333333333
1533,8.0
1534,2.3333333333333335
1535,1.6666666666666667
1536,5.0
1537,3.0
1538,4.5
1539,3.0
1540,3.1666666666666665
1541,5.0
1542,6.0
1543,8.0
1544,19540.4
1545,1.0
1546,3.0
1547,13.0
1548,3.68
1549,1.1428571428571428
1550,5.0
1551,1.5
1552,8.0
1553,2.0
1554,4.0
1555,1.0
1556,2.0
1557,12.0
1558,1.3333333333333333
1559,2.0
1560,1.5
1561,1.3333333333333333
1562,3.0
1563,4.0
1564,3.0
1565,4.1
1566,2.4
1567,2.0
1568,4.444444444444445
1569,7.0
1570,1.2
1571,5.0
1572,6.0
1573,7.0
1574,3.5
1575,10543.5
1576,28.25
1577,2.3333333333333335
1578,7.0
1579,4.0
1580,48.23076923076923
1581,8.0
1582,4.666666666666667
1583,8.0
1584,1.0
1585,6.0
1586,9.0
1587,10.0
1588,1.75
1589,5.0
1590,9.0
1591,16.0
1592,2.0
1593,10.0
1594,4.0
1595,6.666666666666667
1596,2.0
1597,1.5
1598,4.0
1599,1.5238095238095237
1600,12.0
1601,1.25
1602,1.25
1603,13.0
1604,2.25
1605,3.0
1606,1.1666666666666667
1607,7.0
1608,9.0
1609,6.0
1610,21.5
1611,10.0
1612,2.6
1613,2.0
1614,2.375
1615,3.0
1616,1.75
1617,17.0
1618,14.0
1619,5.1875
1620,5.0
1621,8.0
1622,6.5
1623,3.6666666666666665
1624,1.75
1625,15.0
1626,3.0
1627,4.0
1628,3.0
1629,57.07692307692308
1630,1.3333333333333333
1631,6.0
1632,4.5
1633,3.0
1634,1.6
1635,6.0
1636,4.0
1637,6.0
1638,3.0
1639,4.0
1640,1.25
1641,4.0
1642,3.0
1643,5.4
1644,3.5
1645,4.0
1646,1.3529411764705883
1647,6.0
1648,1.0
1649,5.0
1650,1.1333333333333333
1651,2.3636363636363638
1652,2.0
1653,6761.666666666667
1654,8.0
1655,4.0
1656,8.0
1657,3.0
1658,1935.625
1659,11.0
1660,3.0
1661,7.25
1662,1.8666666666666667
1663,3.0
1664,1.0
1665,16.0
1666,1.0909090909090908
1667,6.0
1668,1.4
1669,873.1538461538462
1670,1.0
1671,3.0
1672,3.0
1673,6.0
1674,3.1666666666666665
1675,1.0
1676,2.0
1677,4.0
1678,47.25
1679,31.0
1680,5.0
1681,3.0
1682,5.0
1683,2.5
1684,5.0
1685,2.875
1686,4.0
1687,2.2222222222222223
1688,2.25
1689,12.0
1690,11.0
1691,4.48
1692,13.0
1693,10.8
1694,7.0
1695,6.571428571428571
1696,16.0
1697,5.0
1698,1.5384615384615385
1699,3.6666666666666665
1700,17.0
1701,2.5
1702,1.5
1703,10.5
1704,962.5
1705,6.0
1706,6.0
1707,4.25
1708,1.5833333333333333
1709,4.5
1710,3.6666666666666665
1711,2.8333333333333335
1712,21000.916666666668
1713,4.0
1714,83297.0
1715,3.0
1716,1.5
1717,13.0
1718,1.0
1719,10.0
1720,6.0
1721,1.3333333333333333
1722,3167.1666666666665
1723,11.0
1724,31.0
1725,12.0
1726,4.0
1727,3.5
1728,2.0
1729,27.0
1730,5.5
1731,1.5
1732,2.0
1733,5.0
1734,1.5
1735,1.1111111111111112
1736,15438.8
1737,3.0
1738,1.0
1739,3.0
1740,9.0
1741,21.0
1742,28.0
1743,4.25
1744,8.0
1745,6.0
1746,2.0
1747,1.0
1748,22.25
1749,9.0
1750,28.571428571428573
1751,1.5
1752,1.125
1753,17.0
1754,8.0
1755,444.42857142857144
1756,1.6666666666666667
1757,3.0
1758,1.0
1759,1.0
1760,2.0
1761,1.0
1762,6.0
1763,5.0
1764,4.0
1765,4.0
1766,4.0
1767,7.0
1768,4.0
1769,6.0
1770,6.0
1771,3.142857142857143
1772,4.0
1773,9.0
1774,4.0
1775,3.0
1776,5.0
1777,7.0
1778,7.0
1779,1.3333333333333333
1780,45351.833333333336
1781,4.0
1782,6.0
1783,5.0
1784,1.125
1785,1083.0
1786,1.75
1787,13.0
1788,10.0
1789,10.0
1790,28.77777777777778
1791,2.0
1792,1.5
1793,1.0
1794,12.0
1795,1.2222222222222223
1796,4.833333333333333
1797,7.0
1798,15.0
1799,4.0
1800,1.1666666666666667
1801,1.3333333333333333
1802,33.5
1803,14.0
1804,15.2
1805,2.0
1806,11.0
1807,18.0
1808,3.3333333333333335
1809,1.0
1810,8.75
1811,1.0
1812,7.142857142857143
1813,28946.75
1814,6.0
1815,24.5
1816,6.0
1817,3.0
1818,1.375
1819,6.0
1820,13.0
1821,1.25
1822,2.0
1823,3.2
1824,4.0
1825,3.0
1826,3.0
1827,1.3333333333333333
1828,2.5
1829,1.6666666666666667
1830,2.0
1831,27645.375
1832,68.6
1833,2.5
1834,6.0
1835,7.0
1836,5.0
1837,4.5
1838,1.375
1839,3.0
1840,1.25
1841,1.6666666666666667
1842,7.0
1843,16.0
1844,2.5714285714285716
1845,24.0
1846,1.4
1847,1.6666666666666667
1848,3.0
1849,3.0
1850,441.0
1851,9.0
1852,6.0
1853,9.285714285714286
1854,1.5
1855,8.0
1856,4.0
1857,2.0
1858,4.0
1859,15.0
1860,4.0
1861,5.0
1862,2.6666666666666665
1863,9.0
1864,2.0
1865,2.0
1866,9.0
1867,12.0
1868,10.0
1869,9.2
1870,1.1666666666666667
1871,40325.4
1872,3.6
1873,1.0
1874,5.0
1875,11.0
1876,13.0
1877,312.6
1878,1.6666666666666667
1879,1.0
1880,4.0
1881,4.0
1882,29106.0
1883,6.0
1884,3.0
1885,2.0
1886,9.0
1887,18121.8
1888,4.0
1889,9.0
1890,3.0
1891,4.0
1892,10.0
1893,15.0
1894,1036.3333333333333
1895,1.5
1896,16.0
1897,4.0
1898,3.0
1899,9.0
1900,5.0
1901,3.0
1902,124.71428571428571
1903,9.11111111111111
1904,8.0
1905,7.0
1906,8.0
1907,1.4285714285714286
1908,4.0
1909,5.0
1910,24.0
1911,10.75
1912,9.0
1913,4.0
1914,5.444444444444445
1915,8.5
1916,12.0
1917,3.375
1918,3.0
1919,3.0
1920,4624.666666666667
1921,2.0
1922,4.0
1923,1.0
1924,15.0
1925,3.5
1926,9.4
1927,5.285714285714286
1928,3.0
