,error0
861,5.0
862,6.0
863,2.0
864,12.0
865,3.6
866,11.0
867,14.0
868,2.6666666666666665
869,5.0
870,10.0
871,3.0
872,7.4
873,1.0
874,4.0
875,3.0
876,3.0
877,28.0
878,3.0
879,2.0
880,2.0
881,12534.5
882,1.0
883,3.0
884,7.8125
885,20.0
886,8.0
887,2.0
888,4.0
889,7248.25
890,8.0
891,12.5
892,9.0
893,2.7777777777777777
894,418.7142857142857
895,1.7391304347826086
896,24.0
897,2.1538461538461537
898,21.0
899,12.5
900,5.0
901,14.222222222222221
902,1.4545454545454546
903,2.5
904,1.2857142857142858
905,1.8
906,6.0
907,13.0
908,3.0
909,16.4
910,5.0
911,1.6666666666666667
912,6.0
913,8.0
914,901.8888888888889
915,1.0
916,5.375
917,5.0
918,1.6666666666666667
919,301.75
920,3.0
921,1.0
922,3.0
923,2.0
924,6.0
925,1.4
926,16.0
927,60712.0
928,6.0
929,1.0
930,2.3333333333333335
931,3.0
932,3.0
933,4.0
934,4.8
935,1.3333333333333333
936,2.0
937,11.5
938,2.0
939,6.0
940,2.0
941,20.0
942,50.0
943,1.6333333333333333
944,37.0
945,4.0
946,1.3076923076923077
947,4.666666666666667
948,1.2
949,2.0
950,5.0
951,5.0
952,6.0
953,1.0
954,3.5
955,4.8
956,12.0
957,2.0
958,6.0
959,1.2307692307692308
960,8.0
961,1.1666666666666667
962,11.2
963,6.4
964,1.0
965,34.0
966,4.0
967,11.0
968,5.0
969,1.4
970,5.0
971,13.0
972,2.0
973,2.0
974,6.0
975,5.428571428571429
976,1.0
977,11.083333333333334
978,2.4
979,7.142857142857143
980,2.0
981,3.0
982,4.0
983,6.0
984,3.0
985,3.5
986,5.0
987,1.0
988,10.285714285714286
989,3912.6153846153848
990,8.0
991,2.0
992,28.285714285714285
993,3.0
994,6.0
995,3.0
996,2.6923076923076925
997,2.0
998,2.0
999,8.0
1000,29.0
1001,3.0
1002,2.0
1003,17.5
1004,495.64516129032256
1005,7.0
1006,1.75
1007,402.0571428571429
1008,5.0
1009,10.0
1010,10.0
1011,4.0
1012,4.0
1013,3.0
1014,499.45454545454544
1015,3.0
1016,16.0
1017,160.8
1018,4.0
1019,11.333333333333334
1020,16.0
1021,2.3333333333333335
1022,3.8857142857142857
1023,3.2
1024,6.0
1025,6.0
1026,2.0
1027,1.3333333333333333
1028,5.0
1029,7.0
1030,1.5
1031,4.6
1032,3.0
1033,3.0
1034,3.0
1035,3.0
1036,1.0
1037,9.0
1038,4.0
1039,330.0
1040,1.6666666666666667
1041,7.0
1042,3.0
1043,3451.0
1044,5393.0
1045,3.0714285714285716
1046,3.0
1047,1.1666666666666667
1048,8.0
1049,6.0
1050,39603.75
1051,2.0
1052,1.6666666666666667
1053,6.5
1054,12.0
1055,2.0
1056,17.333333333333332
1057,8.0
1058,12.857142857142858
1059,10.23076923076923
1060,17.0
1061,10.0
1062,7.0
1063,7.0
1064,2.0
1065,5.5
1066,72.0
1067,12.0
1068,1.0
1069,8.571428571428571
1070,1.0
1071,3.0
1072,2.25
1073,2.0
1074,2.6666666666666665
1075,4.0
1076,3.0
1077,3.0
1078,2.3333333333333335
1079,5.0
1080,90.2
1081,1.0
1082,1.5
1083,2.6666666666666665
1084,4.0
1085,2.0
1086,1.1428571428571428
1087,91.0
1088,10.5
1089,1.7142857142857142
1090,33.0
1091,3.0
1092,172.66666666666666
1093,6.0
1094,20.4
1095,4.0
1096,5.0
1097,3.0
1098,7.0
1099,6.0
1100,3.176470588235294
1101,887.625
1102,3.0
1103,2.0
1104,33082.0
1105,2.0
1106,2.0
1107,2.0
1108,248.66666666666666
1109,9.0
1110,4.0
1111,2.0
1112,5.0
1113,1082.8
1114,555.0
1115,1.25
1116,8.75
1117,5.0
1118,16997.285714285714
1119,22.0
1120,45.833333333333336
1121,5.0
1122,2.25
1123,8.0
1124,3.0
1125,2.3125
1126,5.0
1127,6.0
1128,1.2
1129,28.0
1130,23.0
1131,8.0
1132,9.0
1133,4.0
1134,5.0
1135,5.25
1136,2.0
1137,2.6666666666666665
1138,3.0
1139,10.333333333333334
1140,2.888888888888889
1141,2.4
1142,1.5
1143,142.75
1144,1.1428571428571428
1145,2.0
1146,10.0
1147,2.0
1148,5.0
1149,8.0
1150,3284.6666666666665
1151,8.5
1152,10.0
1153,2.0
1154,6.0
1155,2.5
1156,6.0
1157,2.5
1158,5.0
1159,8.0
1160,1.6
1161,5.0
1162,9.0
1163,5.0
1164,5.6
1165,2.0
1166,5.333333333333333
1167,2.0
1168,1.1428571428571428
1169,3.0
1170,3.0
1171,5.0
1172,2.2758620689655173
1173,11.0
1174,6.0
1175,5.2
1176,1.5
1177,1.3333333333333333
1178,2.0
1179,9.8
1180,6.8
1181,4.0
1182,3.0
1183,5.0
1184,14.333333333333334
1185,21.0
1186,1.5
1187,3.0
1188,2949.2
1189,4.0
1190,2.2857142857142856
1191,10.0
1192,13.0
1193,2.0
1194,1.0
1195,1.1666666666666667
1196,1.75
1197,7.0
1198,2.0
1199,3.0
1200,3.0
1201,2.0
1202,2.0
1203,3.0
1204,8.75
1205,8.0
1206,3.0
1207,5.0
1208,740.0
1209,1.6666666666666667
1210,6.0
1211,5.0
1212,1.0
1213,7.0
1214,11.0
1215,6.0
1216,5.0
1217,10.2
1218,1.0
1219,2.0
1220,1.2
1221,4.0
1222,402.42857142857144
1223,107.85714285714286
1224,2445.8571428571427
1225,1.3333333333333333
1226,3704.5
1227,1.6153846153846154
1228,3.2
1229,2.0
1230,6.0
1231,10.2
1232,20.0
1233,1.5
1234,4.0
1235,3.0
1236,1.5
1237,2.0
1238,3.0
1239,2.0
1240,3.0
1241,2.5
1242,7.0
1243,4904.333333333333
1244,2.5
1245,1.15
1246,1.4
1247,2.0
1248,7.0
1249,3.0
1250,4.0
1251,11.25
1252,594.9829545454545
1253,6.0
1254,2.5
1255,1.0
1256,18.0
1257,6.0
1258,12.0
1259,4.0
1260,4.0
1261,4.0
1262,1.5
1263,3.0
1264,2.75
1265,2.0
1266,3.0
1267,1.5
1268,1.875
1269,6.0
1270,1.2
1271,2.3333333333333335
1272,4.0
1273,1.125
1274,6.0
1275,2.4
1276,2.0
1277,8.0
1278,3.5
1279,226.7
1280,9.0
1281,14.0
1282,9.5
1283,10.0
1284,4.0
1285,2.0
1286,3.0
1287,1.5
1288,4.0
1289,24.0
1290,2.0
1291,2.0
1292,7.0
1293,2.0
1294,14.666666666666666
1295,4.0
1296,2.0
1297,14.0
1298,3.0
1299,8.0
1300,2.769230769230769
1301,64588.846153846156
1302,1.125
1303,15.0
1304,5.0
1305,15.0
1306,8.0
1307,2.5
1308,7.0
1309,4.5
1310,8.0
1311,18.0
1312,37.0
1313,39.0
1314,10.0
1315,1.0
1316,2.6666666666666665
1317,6.75
1318,3.0
1319,9.0
1320,7.0
1321,63.63636363636363
1322,16.32
1323,17.0
1324,3.0
1325,1.5
1326,3.0
1327,733.0
1328,2.0
1329,11493.933333333332
1330,8.0
1331,1.3333333333333333
1332,9.0
1333,4.0
1334,1.3333333333333333
1335,6.0
1336,88.5
1337,6.0
1338,3.0
1339,2.0
1340,20762.0
1341,5.0
1342,74345.8
1343,2.0
1344,6.0
1345,12.0
1346,4.0
1347,3.0
1348,5.0
1349,2.6666666666666665
1350,3.0
1351,1.6666666666666667
1352,5.0
1353,5.0
1354,6.0
1355,6.5
1356,1.3333333333333333
1357,10.375
1358,11.0
1359,15.0
1360,6.4
1361,3.3333333333333335
1362,4.0
1363,20319.5
1364,2.0
1365,2.0
1366,4.0
1367,3.0
1368,1.75
1369,63815.0
1370,2.9166666666666665
1371,1.75
1372,12.0
1373,2.5
1374,2.0
1375,2.325
1376,2.3333333333333335
1377,3.0
1378,1.6666666666666667
1379,6.0
1380,3.0
1381,19.0
1382,16.0
1383,28816.70588235294
1384,6.0
1385,91122.0
1386,142.6
1387,6.75
1388,4.0
1389,1.5
1390,5.0
1391,1.0
1392,1.75
1393,3.0
1394,7.0
1395,2.5
1396,1078.5555555555557
1397,10.0
1398,3.0
1399,22.0
1400,9.0
1401,4.857142857142857
1402,4.0
1403,1.6666666666666667
1404,111.0
1405,1.6666666666666667
1406,98.9
1407,1.25
1408,4.0
1409,7259.4
1410,3.2
1411,4.0
1412,6.0
1413,7.0
1414,1.6923076923076923
1415,1.0
1416,6.0
1417,4.636363636363637
1418,8.0
1419,12.2
1420,1.1428571428571428
1421,1.5789473684210527
1422,14.0
1423,6.0
1424,5.0
1425,1292.5
1426,2.5
1427,4.0
1428,3.0
1429,13.0
1430,2.076923076923077
1431,3.0
1432,5.0
1433,1.1666666666666667
1434,12.0
1435,1.0
1436,1.4444444444444444
1437,1.5
1438,1.5
1439,21.0
1440,3.5
1441,2.8666666666666667
1442,4.0
1443,5.0
1444,8.0
1445,3.0
1446,3.0
1447,6.0
1448,10.0
1449,4.0
1450,3.0
1451,3.0
1452,8.0
1453,5.0
1454,10.0
1455,2.0
1456,2.0
1457,47.0
1458,15.0
1459,8.0
1460,2.0
1461,8.0
1462,6.0
1463,3.0
1464,1.75
1465,7739.5
1466,1.4
1467,1.0
1468,6.0
1469,6.0
1470,4.0
1471,3.0
1472,23.0
1473,12.0
1474,14.5
1475,1.3333333333333333
1476,1.5
1477,3.0
1478,8.0
1479,2.0
1480,2.0
1481,23.5
1482,4.0
1483,5.857142857142857
1484,7.0
1485,6.0
1486,4.0
1487,46.0
1488,5.0
1489,1.6666666666666667
1490,6.0
1491,4.0
1492,8.428571428571429
1493,12.0
1494,4.0
1495,4.0
1496,1.6923076923076923
1497,8.0
1498,1.5
1499,1.0
1500,9.0
1501,7.0
1502,4.0
1503,6.4
1504,1.0
1505,17225.4
1506,6.111111111111111
1507,4.0
1508,429.6
1509,4.0
1510,8.0
1511,2.0
1512,7.0
1513,808.1764705882352
