,error0
247,3.3333333333333335
248,5.0
249,3.0
250,1.75
251,1.5
252,4.0
253,3.0
254,3.0
255,2.0
256,3.0
257,8.0
258,6.0
259,3.0
260,5.0
261,1.7142857142857142
262,3.0
263,1.5714285714285714
264,1.7058823529411764
265,9.0
266,175.0
267,1.25
268,5.0
269,6.0
270,1.5789473684210527
271,1.3333333333333333
272,4.0
273,4.0
274,1.5
275,4.0
276,2503.181818181818
277,1.5
278,9.0
279,3.0
280,6.0
281,1.6666666666666667
282,3.0
283,4.0
284,9.0
285,16.0
286,5.0
287,10.5
288,6.0
289,4.0
290,2.75
291,26.8
292,2.3333333333333335
293,1.1428571428571428
294,2.0
295,2.0
296,1.0
297,1.0
298,2.5
299,5.0
300,1.0
301,2.0
302,7.0
303,1.1578947368421053
304,2.0
305,15.0
306,3896.5833333333335
307,6.0
308,4.0
309,255.5
310,7.0
311,5.0
312,4.0
313,5.0
314,4.0
315,1.25
316,1.6
317,7.0
318,28971.81818181818
319,2.0
320,5.0
321,4.0
322,8.857142857142858
323,12.0
324,1.2
325,4.0
326,10.0
327,2.0
328,1634.1875
329,6.0
330,4.0
331,2.0
332,5.076923076923077
333,1.0
334,8.0
335,191.0
336,5.0
337,2.0
338,7.0
339,6.0
340,7.0
341,5.0
342,8.0
343,4.0
344,4.0
345,1.5
346,15.0
347,2.0
348,2.0
349,2.0
350,2.0526315789473686
351,9.333333333333334
352,3.5
353,50.666666666666664
354,5.0
355,1.2222222222222223
356,5.0
357,8.0
358,2.0
359,16.0
360,4.0
361,10.0
362,2.0
363,1.0
364,2.0
365,1.1428571428571428
366,8.0
367,14.0
368,2.0
369,4.0
370,4.0
371,3.6666666666666665
372,4.166666666666667
373,2.0
374,2.0
375,1.2
376,6.666666666666667
377,2.0
378,4.0
379,28.333333333333332
380,13.0
381,754.0
382,16.0
383,1.0
384,198.55555555555554
385,4.0
386,7.0
387,265.5
388,1.6666666666666667
389,590.1666666666666
390,7.285714285714286
391,2.75
392,3.5
393,3.0
394,3.3333333333333335
395,4.0
396,4.0
397,2.3333333333333335
398,7.0
399,1.7142857142857142
400,33904.0
401,1.125
402,2.0
403,2.2777777777777777
404,428.2307692307692
405,10.0
406,4.0
407,3.6666666666666665
408,3.0
409,5.0
410,2.0
411,4.0
412,2.0
413,6.0
414,7.0
415,4.0
416,4.0
417,5.0
418,5.2
419,5.0
420,7.0
421,1.5
422,11.0
423,4.5
424,2.0
425,10.5
426,10.0
427,3.0
428,1237.0
429,4.0
430,3.0
431,1.75
432,1.1428571428571428
433,4.5
434,2.0
435,10.8
436,4.0
437,1.5
438,1.0
439,7.0
440,3.0
441,6.75
442,12.0
443,8.0
444,7.0
445,14.0
446,45986.25
447,5.0
448,2.0
449,8720.833333333334
450,4.0
451,2.0
452,4.0
453,2.0
454,20.0
455,1.5
456,1.3333333333333333
457,1.2
458,1.1428571428571428
459,2.5
460,1.2
461,1.6
462,1.875
463,5.0
464,8.0
465,2.5
466,8.0
467,4.0
468,691.6666666666666
469,1.5
470,2.0
471,3.0
472,3.0
473,4.0
474,2.0
475,6.0
476,6.0
477,3.0
478,1.5
479,5.75
480,11.0
481,341.25
482,2.0
483,1.2
484,6.0
485,3.75
486,1.3333333333333333
487,6.0
488,4.363636363636363
489,1.0
490,22314.333333333332
491,1.6666666666666667
492,4.0
493,16.5
494,4.0
495,2.0
496,766.4444444444445
497,3.0
498,7.0
499,5.0
500,3.8181818181818183
501,2.0
502,2.0
503,5.5
504,1.3333333333333333
505,6.0
506,61.833333333333336
507,4.0
508,4.0
509,10.0
510,5.0
511,4.666666666666667
512,5.0
513,4757.0
514,5.0
515,4.0
516,271.3333333333333
517,28.5
518,4.0
519,3.0
520,2.0
521,2.0
522,9.0
523,2.3333333333333335
524,130.0
525,1.0
526,1.1
527,2.0
528,3.2857142857142856
529,1.0
530,5.0
531,1.25
532,5.0
533,3440.8
534,5.0
535,2.75
536,14.0
537,2.6
538,2.25
539,5.0
540,8.0
541,3.0
542,1.3333333333333333
543,5.0
544,6.0
545,4.0
546,1.25
547,2.0
548,3.0
549,60.6
550,3.0
551,1.6666666666666667
552,2.9411764705882355
553,22.0
554,8.0
555,5.0
556,11.428571428571429
557,2.5
558,11878.5
559,2038.6
560,2.3333333333333335
561,3.1666666666666665
562,3.3333333333333335
563,3.0
564,4.0
565,2.0
566,1.2
567,4.0
568,1.8333333333333333
569,4.0
570,2.0
571,390.0
572,6.0
573,1.1333333333333333
574,1373.3
575,3.0
576,3.0
577,569.5
578,7.333333333333333
579,10.0
580,4.0
581,2.25
582,8.666666666666666
583,1.5
584,1.5
585,3.0
586,169182.0
587,8.0
588,9.0
589,4.0
590,5.0
591,4.0
592,2.5
593,5.0
594,1.0
595,1.3333333333333333
596,2.0
597,1.75
598,8.0
599,1.75
600,2.3333333333333335
601,59.0
602,1.8333333333333333
603,9.0
604,2.0
605,1.6666666666666667
606,4.0
607,2382.6666666666665
608,6.0
609,3322.5
610,2.6
611,4.0
612,3.0
613,365.0
614,2.0
615,2.0
616,5.0
617,116956.5
618,10.0
619,1.8888888888888888
620,18.0
621,2.125
622,5.0
623,1.0
624,26758.5
625,10.0
626,9.0
627,4.0
628,3.0
629,3.0
630,31.0
631,3.0
632,3.75
633,3.3333333333333335
634,1.5
635,11.0
636,4.0
637,14.0
638,6.0
639,3.1666666666666665
640,3.0
641,10.0
642,3.0
643,4.0
644,20.255474452554743
645,27.0
646,1.0
647,6.7
648,6.0
649,3.5
650,2.0
651,2.0
652,6.5
653,25.0
654,6.0
655,4.0
656,5.0
657,1.0
658,2.0
659,1.6666666666666667
660,7.0
661,4.0
662,12.0
663,3.0
664,4.0
665,2.0
666,3.0
667,2.0
668,1.875
669,14204.25
670,7.6
671,2.0
672,6.0
673,5.0
674,8.0
675,5.0
676,1.5
677,6.0
678,3996.3333333333335
679,3.0
680,1.0
681,1.3333333333333333
682,1.5
683,13.0
684,3.857142857142857
685,8.647058823529411
686,3.5
687,17.0
688,7.0
689,6.0
690,2.0
691,3.1666666666666665
692,4.0
693,1.0
694,3.5
695,4.0
696,1.5
697,2.0
698,4.0
699,3.0
700,1.0
701,1.3333333333333333
702,5.0
703,6.0
704,3.0
705,5.0
706,2.357142857142857
707,7.0
708,20.0
709,1.6666666666666667
710,78.57142857142857
711,3.0
712,1.4
713,5919.0
714,5.0
715,3.0
716,4.0
717,2.0
718,2.0
719,1.5
720,24.0
721,2.3333333333333335
722,2.5
723,11119.285714285714
724,6.0
725,3.0
726,22534.0
727,2.0
728,2.0
729,1.5
730,3.0
731,4.0
732,5.0
733,17.4
734,8.0
735,6.666666666666667
736,3.0
737,12.0
738,20251.219512195123
739,1.6666666666666667
740,1.6666666666666667
741,450.6666666666667
742,16.0
743,6.0
744,7.0
745,27.0
746,5081.666666666667
747,57.583333333333336
748,18.0
749,2.0
750,1.3333333333333333
751,13727.25
752,2.5
753,4.0
754,7.0
755,447.0833333333333
756,11429.285714285714
757,1.3333333333333333
758,5.0
759,2.5714285714285716
760,17.0
761,3353.4117647058824
762,1.75
763,3.769230769230769
764,3.0
765,2.0
766,6.0
767,8.0
768,2.0
769,1.3333333333333333
770,1.1111111111111112
771,2.0
772,1.0
773,1.0
774,5.333333333333333
775,16.833333333333332
776,15.0
777,1.0
778,2.0285714285714285
779,1.0
780,1.0
781,2.5
782,92.0
783,154.6153846153846
784,3.0
785,11.666666666666666
786,2.0
787,1.0
788,5.5
789,3.0
790,4.0
791,2.0
792,1.2
793,1.0
794,33839.166666666664
795,35.0
796,5.0
797,3.0
798,3321.3333333333335
799,2.6666666666666665
800,5.0
801,2.0
802,2.0
803,4.333333333333333
804,104.31818181818181
805,5.0
806,4.0
807,8.0
808,18.0
809,1649.0
810,4.0
811,2.5
812,6.0
813,5.0
814,1.5
815,2.0
816,1.3333333333333333
817,3.5
818,11.0
819,18.0
820,3.0
821,12.0
822,6.0
823,2.5
824,13.0
825,150.78571428571428
826,3.0
827,4.0
828,1.3333333333333333
829,4.0
830,4.0
831,12.333333333333334
832,1.3333333333333333
833,1.0
834,15.0
835,1.0
836,2.5
837,9.333333333333334
838,391.25
839,28.333333333333332
840,1.25
841,8.0
842,10.5
843,5.0
844,29.5
845,5.0
846,3.0
847,1.826086956521739
848,1.25
849,10.0
850,9.0
851,3.0
852,10264.0
853,507.0
854,17664.0
855,3.0
856,10.0
857,2.0
858,1.5
859,2.25
860,1.4
861,1.0
862,23.88888888888889
863,1.6666666666666667
864,2.0
865,2.25
866,3.0
867,5.0
868,29936.6
869,6.0
870,3.0
871,5.0
872,5143.8
873,2596.25
874,1468.6666666666667
875,1.5
876,14.642857142857142
877,3.857142857142857
878,1.6666666666666667
879,5.0
880,3.5
881,3.1666666666666665
882,1.0
883,10.0
884,7.0
885,7.5
886,1.0
887,9.0
888,4.0
889,7.5
890,3.0
891,3.6666666666666665
892,4.0
893,3.0
894,1.5
895,159025.0
896,9.0
897,1.2222222222222223
898,4.0
899,198.0
900,6.0
901,4.0
902,1.3333333333333333
903,3.0
904,15.5
905,1.5
906,128068.25
907,7.0
908,15.0
909,2.0
910,1.0
911,6.0
912,2.0
913,1.25
914,3.0
915,5.0
916,1.0
917,6.0
918,4.0
919,6.0
920,3.0
921,4.0
922,3.0
923,4.0
924,2.0
925,3.0
926,18.0
927,3.0
928,17.333333333333332
929,2.0
930,5.0
931,7.0
932,1.625
933,16.0
934,3.0
935,5.0
936,6699.666666666667
937,4.0
938,7.0
939,5.0
940,1.8333333333333333
941,12.0
942,10.0
943,7.0
944,5.0
945,4.0
946,7.2
947,17.0
948,1.25
949,3.0
950,36174.666666666664
951,8.0
952,3.0
953,3.5
954,2.0
955,14.125
956,41.0
957,1.0
958,1.625
959,5.0
960,5.0
961,6.0
962,4.0
963,1.75
964,1.75
965,5.0
966,8.25
967,4.0
968,1.75
969,3.0
970,6.666666666666667
971,24.5
972,20.0
973,8.0
974,1.25
975,4.0
976,2.25
977,1.2
978,1.75
979,5.0
980,1.25
981,1290.2
982,4.0
983,7.0
984,3.0
985,62.5
986,3.1666666666666665
987,6.6
988,41.875
989,6.0
990,2.5
991,3.0
992,5.0
993,7.0
994,2.5
995,5.0
996,3.0
997,9.0
998,3.0
999,10.0
1000,2.0
1001,4.0
1002,1.1666666666666667
1003,3.0
1004,7.0
1005,33.5
1006,77.0
1007,10.2
1008,6709.75
1009,15773.076923076924
1010,13.0
1011,1.5
1012,1.1666666666666667
1013,7.0
1014,2.0
1015,8.0
1016,2.0
1017,1.3846153846153846
1018,8.0
1019,20.0
1020,1.096774193548387
1021,6.0
1022,327.4166666666667
1023,2.0
1024,4.0
1025,3.0
1026,3.0
1027,6.0
1028,4.0
1029,3.0
1030,4.0
1031,2.0
1032,8.8
1033,34.0
1034,8.4
1035,6.0
1036,2.0
1037,4.0
1038,3601.25
1039,25.5
1040,5.0
1041,25954.8
1042,8.0
1043,5.0
1044,3.0
1045,21.0
1046,3.0
1047,1.2
1048,3.0
1049,1.7142857142857142
1050,1.3333333333333333
1051,4.0
1052,5.0
1053,3.0
1054,4.5
1055,1.1875
1056,14.0
1057,5.0
1058,13.0
1059,25.454545454545453
1060,2.2222222222222223
1061,8.0
1062,15.0
1063,2.0
1064,1330.0
1065,1.8571428571428572
1066,2.0
1067,7.0
1068,5.0
1069,18.5
1070,7.571428571428571
1071,6.0
1072,99.71428571428571
1073,27.923076923076923
1074,2.5
1075,5.0
1076,3.75
1077,7.0
1078,6.0
1079,2.0
1080,46621.333333333336
1081,39.46153846153846
1082,4.0
1083,30.625
1084,11.0
1085,14.0
1086,5.0
1087,1.2
1088,6.0
1089,3.0
1090,7.333333333333333
1091,7.0
1092,5.5
1093,12.0
1094,9.0
1095,27.5
1096,4.0
1097,6.0
1098,1.75
1099,3.0
1100,7.0
1101,5.5
1102,2.0
1103,5.285714285714286
1104,3.0
1105,6.0
1106,3.6666666666666665
1107,21.0
1108,11.0
1109,9.0
1110,35.4
1111,3.0
1112,4.0
1113,2.0
1114,11.666666666666666
1115,70.3
1116,5.0
1117,4.0
1118,3.0
1119,10.0
1120,2.8333333333333335
1121,2.0
1122,1.5
1123,3.0
1124,12.5
1125,1416.1224489795918
1126,46.588235294117645
1127,11.0
1128,6.0
1129,16.0
1130,8.0
1131,4.0
1132,5.0
1133,3.0
1134,32324.333333333332
1135,3.0
1136,1.25
1137,3.0
1138,2.0
1139,4.0
1140,2.5
1141,3.0
1142,3.0
1143,1.3333333333333333
1144,1.2
1145,1.8333333333333333
1146,5.0
1147,5.0
1148,1.3636363636363635
1149,4.75
1150,3.0
1151,2.2222222222222223
1152,3.0
1153,14.75
1154,1.5
1155,64.0
1156,12.0
1157,10.0
1158,8.0
1159,2.0
1160,5.333333333333333
1161,1212.5
1162,1549.1666666666667
1163,35180.555555555555
1164,1.0
1165,320.05555555555554
1166,15.0
1167,67842.0
1168,3.0
1169,2.0
1170,1.75
1171,8.0
1172,5.0
1173,10.181818181818182
1174,3.0
1175,5.0
1176,20.666666666666668
1177,1.0476190476190477
1178,3.0
1179,2.0
1180,1.5
1181,4.0
1182,8.0
1183,6.0
1184,1.25
1185,4.5
1186,2.0
1187,20.571428571428573
1188,3.8461538461538463
1189,2.0
1190,2.25
1191,2.0
1192,5.0
1193,1.0
1194,2.0
1195,3.0
1196,2.0
1197,1.5
1198,3.0
1199,10.0
1200,9.0
1201,1.125
1202,2.0
1203,9.0
1204,3.0
1205,3.0
1206,2.3333333333333335
1207,16.0
1208,3.0
1209,1.0
1210,2.0
1211,2.0
1212,1.3076923076923077
1213,1.0
1214,10.75
1215,2.0
1216,5.666666666666667
1217,11.666666666666666
1218,2.0
1219,2.25
1220,45.0
1221,20.0
1222,1.0
1223,4.5
1224,5.25
1225,6.0
1226,4.0
1227,4.0
1228,1.5714285714285714
1229,2.176470588235294
1230,13.0
1231,7.0
1232,39067.8
1233,10.0
1234,2.25
1235,1.3333333333333333
1236,1.125
1237,9.0
1238,3.0
1239,1.2
1240,1.5
1241,6.0
1242,4.0
1243,6.0
1244,3.0
1245,3.0
1246,6.0
1247,136.5
1248,5.714285714285714
1249,6.0
1250,8.0
1251,2.0
1252,10.0
1253,3.0
1254,14.222222222222221
1255,8.5
1256,6.0
1257,2.076923076923077
1258,5.5
1259,8.1
1260,2.3333333333333335
1261,2.0
1262,4.0
1263,4.0
1264,3.0
1265,2257.9
1266,3.0
1267,6.0
1268,865.8333333333334
1269,6.0
1270,2.0
1271,13.0
1272,5.0
1273,2.6666666666666665
1274,4.0
1275,4.0
1276,11.0
1277,2.0
1278,16.0
1279,1.0
1280,13.0
1281,4.0
1282,3.5
1283,1.8333333333333333
1284,156.8
1285,2.5
1286,5.0
1287,2.0
1288,4.0
1289,1.5
1290,12.666666666666666
1291,4.333333333333333
1292,1.75
1293,3.0
1294,1750.8333333333333
1295,18.0
1296,1.75
1297,6.0
1298,3.0
1299,3.5
1300,3.0
1301,4.0
1302,8.0
1303,1.5
1304,864.5
1305,5.0
1306,29.0
1307,6.0
1308,4.5
1309,3.0
1310,1.0
1311,3.0
1312,15.217391304347826
1313,22.82608695652174
1314,13.0
1315,2.0
1316,3.5
1317,3.4444444444444446
1318,11.0
1319,2.5
1320,9.0
1321,2.5714285714285716
1322,3.0
1323,5.0
1324,4.0
1325,1.4
1326,2.142857142857143
1327,3.0
1328,1.0392156862745099
1329,1.4705882352941178
1330,4739.611111111111
1331,2.0
1332,1.0
1333,3.0
1334,1.0
1335,1.5
1336,178.25
1337,3.0
1338,2.0
1339,1.9655172413793103
1340,8.0
1341,26.285714285714285
1342,3.0
1343,7.666666666666667
1344,2.0
1345,2.4
1346,14.6
1347,3.0
1348,4.0
1349,4.0
1350,84289.25
1351,2.0
1352,1.0
1353,1.0
1354,2.0
1355,13996.0
1356,4.0
1357,6.0
1358,1.5714285714285714
1359,3.0
1360,7.0
1361,4.666666666666667
1362,15.0
1363,14.0
1364,5457.333333333333
1365,11.0
1366,8.0
1367,11.0
1368,9214.0
1369,2.5
1370,11.0
1371,3.0
1372,6.0
1373,1.0
1374,4.0
1375,1.4102564102564104
1376,5.0
1377,5.0
1378,21.0
1379,1.6666666666666667
1380,14.0
1381,4.0
1382,3.0
1383,15.0
1384,7.0
1385,17.1
1386,7.0
1387,11.0
1388,118.77777777777777
1389,2.0
1390,4.5
1391,10.0
1392,32.0
1393,3.0
1394,8.0
1395,1.0
1396,2.0
1397,3.5714285714285716
1398,1.0
1399,10.0
1400,1.0
1401,8.0
1402,5.0
1403,1.5
1404,2.5
1405,2.0
1406,1.0
1407,11.0
1408,1.8333333333333333
1409,1.5
1410,2.0
1411,6.0
1412,1.75
1413,7.0
1414,28.666666666666668
1415,6.0
1416,29.0
1417,8.275862068965518
1418,5.0
1419,4.0
1420,3.0
1421,3.5
1422,24.666666666666668
1423,3.0
1424,4.0
1425,14.4
1426,26.0
1427,2.3333333333333335
1428,3.0
1429,1.5
1430,4.333333333333333
1431,4.0
1432,3.0
1433,2.0
1434,2.0
1435,1.2
1436,5.0
1437,3.0
1438,2.0
1439,9.545454545454545
1440,3.0
1441,5.0
1442,2.0
1443,5.0
1444,5.333333333333333
1445,3.2857142857142856
1446,1.0
1447,11.0
1448,11.0
1449,9.0
1450,3093.6666666666665
1451,5.0
1452,20.0
1453,8.0
1454,3.0
1455,3.25
1456,1.5
1457,2.0
1458,3.0
1459,2.0
1460,9.0
1461,1.3636363636363635
1462,1.3333333333333333
1463,1.3333333333333333
1464,4.0
1465,12.0
1466,7.0
1467,2.5
1468,4.0
1469,2.5
1470,1.5
1471,3.0
1472,1.5
1473,6.0
1474,5.0
1475,1.0
1476,9.0
1477,2.4
1478,2.5
1479,1.3333333333333333
1480,3.5
1481,6.0
1482,1.0
1483,1.0
1484,1.5
1485,1609.75
1486,73.25
1487,7.0
1488,5.0
1489,2.0
1490,39.96875
1491,5.333333333333333
1492,4.0
1493,4.0
1494,2.0
1495,12.0
1496,9.0
1497,4.0
1498,3.3333333333333335
1499,6.0
1500,13.0
1501,18.0
1502,2.2857142857142856
1503,6.5
1504,17.333333333333332
1505,1.25
1506,10.0
1507,555.6666666666666
1508,9.0
1509,3.0
1510,3.25
1511,2.0
1512,3.4444444444444446
1513,185.625
1514,3.0
1515,15992.75
1516,4.0
1517,3.0
1518,2.3333333333333335
1519,1.6
1520,7.0
1521,465.85714285714283
1522,3.0
1523,2.5
1524,3.3636363636363638
1525,18.0
1526,4.0
1527,63.72
1528,8.0
1529,2.0
1530,3.0
1531,12.0
1532,1.3333333333333333
1533,15.0
1534,1.6666666666666667
1535,1.6666666666666667
1536,3.0
1537,3.0
1538,6.0
1539,4.0
1540,2.7142857142857144
1541,7.0
1542,4.5
1543,10.0
1544,16283.666666666666
1545,1.2857142857142858
1546,3.0
1547,5.0
1548,2.358974358974359
1549,1.0
1550,8.0
1551,1.6666666666666667
1552,9.0
1553,2.0
1554,3.0
1555,3.0
1556,3.0
1557,8.0
1558,2.0
1559,2.0
1560,1.5
1561,1.3333333333333333
1562,4.0
1563,2.0
1564,3.0
1565,2.7333333333333334
1566,2.4
1567,2.3333333333333335
1568,4.0
1569,7.0
1570,1.2
1571,5.0
1572,8.0
1573,11.0
1574,3.5
1575,13179.375
1576,22.6
1577,2.0
1578,8.0
1579,4.0
1580,39.1875
1581,16.0
1582,7.0
1583,9.0
1584,1.4
1585,6.0
1586,10.0
1587,9.0
1588,1.1428571428571428
1589,7.5
1590,8.0
1591,19.0
1592,3.0
1593,8.0
1594,8.5
1595,2.3333333333333335
1596,2.3333333333333335
1597,1.0
1598,2.0
1599,3.1904761904761907
1600,13.0
1601,1.3333333333333333
1602,1.6666666666666667
1603,15.0
1604,3.0
1605,4.25
1606,1.75
1607,3.0
1608,5.0
1609,4.285714285714286
1610,21.5
1611,7.0
1612,3.6
1613,2.0
1614,2.7142857142857144
1615,4.0
1616,1.6666666666666667
1617,11.0
1618,18.0
1619,7.545454545454546
1620,8.0
1621,4.0
1622,4.5
1623,4.333333333333333
1624,2.75
1625,18.75
1626,3.0
1627,6.0
1628,6.0
1629,53.0
1630,1.25
1631,7.0
1632,4.0
1633,3.0
1634,2.2
1635,12.0
1636,6.0
1637,6.0
1638,2.0
1639,5.0
1640,1.75
1641,2.6666666666666665
1642,4.0
1643,3.375
1644,3.5
1645,4.0
1646,1.4375
1647,4.0
1648,1.0
1649,3.0
1650,1.25
1651,3.25
1652,3.0
1653,3380.8333333333335
1654,10.0
1655,2.0
1656,5.0
1657,3.0
1658,3097.0
1659,9.428571428571429
1660,2.0
1661,5.8
1662,2.1538461538461537
1663,2.5
1664,1.1111111111111112
1665,13.0
1666,1.3333333333333333
1667,3.0
1668,2.5
1669,2270.2
1670,3.0
1671,3.5
1672,4.0
1673,4.0
1674,4.75
1675,1.0
1676,1.0
1677,5.0
1678,37.8
1679,31.0
1680,5.0
1681,2.0
1682,5.0
1683,2.5
1684,3.0
1685,2.090909090909091
1686,4.0
1687,6.666666666666667
1688,1.5
1689,7.0
1690,9.0
1691,6.588235294117647
1692,14.0
1693,9.0
1694,4.0
1695,6.571428571428571
1696,6.0
1697,4.0
1698,2.230769230769231
1699,1.5
1700,12.0
1701,2.5
1702,2.0
1703,14.0
1704,641.6666666666666
1705,4.0
1706,7.0
1707,5.666666666666667
1708,2.7142857142857144
1709,2.5
1710,5.5
1711,2.0
1712,21000.916666666668
1713,5.6
1714,99956.4
1715,6.2
1716,1.0
1717,9.0
1718,1.25
1719,7.0
1720,5.0
1721,1.7083333333333333
1722,1583.5833333333333
1723,19.0
1724,20.666666666666668
1725,6.0
1726,7.0
1727,3.875
1728,2.0
1729,11.666666666666666
1730,4.714285714285714
1731,2.0
1732,3.0
1733,5.0
1734,2.25
1735,1.25
1736,19298.5
1737,3.0
1738,1.3333333333333333
1739,3.0
1740,12.0
1741,23.0
1742,24.0
1743,4.25
1744,27.0
1745,9.0
1746,2.0
1747,1.5
1748,16.181818181818183
1749,3.0
1750,33.333333333333336
1751,1.1666666666666667
1752,1.8
1753,11.0
1754,9.0
1755,583.3125
1756,3.0
1757,4.0
1758,2.0
1759,2.0
1760,1.5
1761,1.0
1762,6.0
1763,5.0
1764,4.0
1765,6.0
1766,5.0
1767,3.0
1768,4.0
1769,22.0
1770,11.0
1771,2.0
1772,6.0
1773,5.0
1774,4.0
1775,4.5
1776,6.0
1777,7.0
1778,13.0
1779,1.3333333333333333
1780,20931.615384615383
1781,5.0
1782,7.0
1783,3.0
1784,1.0
1785,1547.142857142857
1786,1.5
1787,10.0
1788,10.0
1789,10.0
1790,32.375
1791,1.5
1792,1.0
1793,3.5
1794,5.0
1795,2.2
1796,3.625
1797,10.0
1798,10.0
1799,1.0
1800,1.0
1801,1.6666666666666667
1802,16.75
1803,2.8
1804,19.0
1805,1.0
1806,10.0
1807,16.0
1808,3.6666666666666665
1809,1.1428571428571428
1810,7.777777777777778
1811,1.5
1812,5.555555555555555
1813,38595.666666666664
1814,7.0
1815,49.0
1816,3.0
1817,4.0
1818,1.375
1819,10.0
1820,22.0
1821,1.5
1822,1.6666666666666667
1823,5.333333333333333
1824,3.0
1825,4.0
1826,3.0
1827,1.0
1828,2.5
1829,2.0
1830,2.0
1831,20105.727272727272
1832,17.15
1833,2.5
1834,3.0
1835,5.0
1836,3.0
1837,3.0
1838,1.2222222222222223
1839,2.0
1840,1.6666666666666667
1841,1.25
1842,6.0
1843,23.0
1844,2.0
1845,33.0
1846,1.4
1847,1.3333333333333333
1848,3.0
1849,2.0
1850,661.5
1851,4.0
1852,5.0
1853,10.833333333333334
1854,1.5
1855,6.4
1856,5.0
1857,4.0
1858,5.0
1859,20.0
1860,5.0
1861,5.0
1862,8.0
1863,8.0
1864,3.0
1865,3.0
1866,6.0
1867,7.0
1868,6.0
1869,5.75
1870,2.3333333333333335
1871,67209.0
1872,4.5
1873,1.3333333333333333
1874,3.0
1875,13.5
1876,6.0
1877,521.0
1878,2.5
1879,2.0
1880,5.0
1881,7.0
1882,29106.0
1883,6.0
1884,1.0
1885,1.0
1886,8.0
1887,15101.5
1888,5.0
1889,9.0
1890,3.0
1891,6.0
1892,8.0
1893,5.0
1894,1036.3333333333333
1895,1.5
1896,19.0
1897,4.0
1898,4.0
1899,12.0
1900,4.0
1901,2.5
1902,145.5
1903,16.4
1904,7.0
1905,12.0
1906,8.0
1907,2.7142857142857144
