,error0
1188,2949.2
1189,12.0
1190,1.25
1191,4.0
1192,9.5
1193,4.0
1194,4.0
1195,1.3333333333333333
1196,1.75
1197,10.0
1198,4.0
1199,2.0
1200,6.0
1201,1.25
1202,3.0
1203,5.0
1204,7.777777777777778
1205,14.0
1206,6.0
1207,6.0
1208,1110.0
1209,3.3333333333333335
1210,11.0
1211,15.0
1212,2.0
1213,1.75
1214,5.0
1215,4.0
1216,6.0
1217,8.5
1218,1.75
1219,5.0
1220,1.1666666666666667
1221,3.0
1222,256.09090909090907
1223,68.63636363636364
1224,1556.4545454545455
1225,2.6666666666666665
1226,2116.8571428571427
1227,1.1818181818181819
1228,8.0
1229,4.0
1230,4.0
1231,8.5
1232,22.22222222222222
1233,1.2857142857142858
1234,8.0
1235,9.0
1236,1.8333333333333333
1237,5.0
1238,3.0
1239,1.0
1240,6.666666666666667
1241,1.0
1242,12.0
1243,9808.666666666666
1244,1.5
1245,2.090909090909091
1246,1.2
1247,2.0
1248,2.0
1249,1.0
1250,4.0
1251,6.25
1252,2830.189189189189
1253,6.0
1254,3.5
1255,1.4
1256,16.0
1257,5.0
1258,7.0
1259,3.5
1260,10.0
1261,4.0
1262,1.5
1263,3.0
1264,3.25
1265,4.0
1266,2.5714285714285716
1267,2.0
1268,5.0
1269,11.0
1270,1.1666666666666667
1271,1.2857142857142858
1272,7.0
1273,1.125
1274,6.0
1275,2.1818181818181817
1276,2.6666666666666665
1277,6.0
1278,3.5
1279,119.3157894736842
1280,6.0
1281,12.0
1282,19.0
1283,6.0
1284,4.666666666666667
1285,3.0
1286,2.0
1287,3.5
1288,2.0
1289,18.0
1290,4.0
1291,2.0
1292,6.0
1293,2.0
1294,26.4
1295,5.0
1296,2.0
1297,3.0
1298,3.0
1299,3.0
1300,6.0
1301,119950.71428571429
1302,1.625
1303,6.428571428571429
1304,4.0
1305,7.5
1306,5.0
1307,2.5
1308,6.0
1309,8.0
1310,7.0
1311,17.0
1312,23.0
1313,46.8
1314,15.0
1315,2.0
1316,1.3333333333333333
1317,5.4
1318,4.0
1319,11.0
1320,8.0
1321,116.66666666666667
1322,40.8
1323,11.0
1324,2.5
1325,1.0
1326,3.0
1327,366.5
1328,1.0
1329,9074.157894736842
1330,9.0
1331,1.3333333333333333
1332,13.0
1333,2.0
1334,1.1666666666666667
1335,5.0
1336,59.0
1337,6.0
1338,11.0
1339,9.0
1340,9227.555555555555
1341,10.0
1342,41303.22222222222
1343,2.0
1344,5.0
1345,8.0
1346,4.0
1347,3.0
1348,5.0
1349,1.3333333333333333
1350,3.0
1351,1.0
1352,8.0
1353,3.0
1354,2.0
1355,1.5
1356,3.5
1357,5.1875
1358,16.0
1359,8.0
1360,6.4
1361,2.5
1362,6.0
1363,13546.333333333334
1364,1.5
1365,5.0
1366,6.0
1367,5.0
1368,4.0
1369,14726.538461538461
1370,3.1818181818181817
1371,2.0
1372,10.0
1373,2.0
1374,4.0
1375,6.642857142857143
1376,1.1666666666666667
1377,3.0
1378,2.0
1379,2.0
1380,8.0
1381,24.0
1382,24.0
1383,20411.833333333332
1384,9.0
1385,145795.2
1386,71.3
1387,3.0
1388,2.6666666666666665
1389,1.6666666666666667
1390,3.0
1391,1.0
1392,2.25
1393,6.0
1394,4.0
1395,2.0
1396,1213.375
1397,19.0
1398,3.5
1399,9.0
1400,8.0
1401,2.2857142857142856
1402,3.5
1403,1.6666666666666667
1404,121.0909090909091
1405,4.0
1406,109.88888888888889
1407,1.3333333333333333
1408,6.0
1409,4537.125
1410,1.7777777777777777
1411,4.0
1412,8.0
1413,3.5
1414,2.4444444444444446
1415,1.25
1416,7.0
1417,5.1
1418,11.0
1419,8.714285714285714
1420,1.8571428571428572
1421,5.0
1422,15.0
1423,4.0
1424,3.0
1425,470.0
1426,2.0
1427,3.0
1428,2.0
1429,12.0
1430,2.7
1431,4.0
1432,7.0
1433,1.1666666666666667
1434,5.0
1435,3.5
1436,2.6
1437,2.25
1438,1.75
1439,22.0
1440,4.0
1441,7.166666666666667
1442,4.0
1443,3.0
1444,6.0
1445,1.1666666666666667
1446,4.0
1447,10.0
1448,4.0
1449,2.0
1450,4.0
1451,2.0
1452,5.0
1453,5.0
1454,4.0
1455,2.0
1456,1.0909090909090908
1457,25.0
1458,13.0
1459,6.0
1460,1.3333333333333333
1461,5.333333333333333
1462,5.0
1463,3.6666666666666665
1464,1.1666666666666667
1465,7739.5
1466,1.1666666666666667
1467,3.0
1468,4.0
1469,3.0
1470,1.6
1471,3.0
1472,7.666666666666667
1473,7.0
1474,9.0
1475,1.25
1476,2.0
1477,6.0
1478,9.0
1479,1.0
1480,3.0
1481,7.833333333333333
1482,5.0
1483,6.833333333333333
1484,4.0
1485,4.0
1486,6.0
1487,23.0
1488,8.0
1489,1.0
1490,6.0
1491,4.0
1492,9.833333333333334
1493,8.0
1494,5.0
1495,5.0
1496,5.5
1497,2.0
1498,1.2
1499,2.0
1500,7.0
1501,8.0
1502,6.0
1503,16.0
1504,1.3333333333333333
1505,34450.8
1506,6.875
1507,4.0
1508,537.0
1509,1.0
1510,6.0
1511,1.3333333333333333
1512,2.5
1513,2289.8333333333335
1514,2.2
1515,14.0
1516,1.0
1517,4.0
1518,1.5
1519,6.0
1520,4.2
1521,1.6666666666666667
1522,2.0
1523,6.0
1524,6.0
1525,13.2
1526,4.0
1527,3.0
1528,5.5
1529,9.0
1530,2.5
1531,6.0
1532,11.0
1533,12.0
1534,3.0
1535,8.0
1536,8.0
1537,3.0
1538,5.0
1539,1.8
1540,6.0
1541,4.0
1542,6919.454545454545
1543,1.6
1544,1.0
1545,2272.5714285714284
1546,1.3333333333333333
1547,2.3333333333333335
1548,11.0
1549,10.0
1550,2.0
1551,5.0
1552,2.5
1553,13.285714285714286
1554,14.0
1555,6.0
1556,3.0
1557,6.0
1558,4.0
1559,10.0
1560,3.1818181818181817
1561,40.94117647058823
1562,4.714285714285714
1563,2.0
1564,7.2
1565,9.0
1566,42045.0
1567,6.0
1568,2.6666666666666665
1569,6.5
1570,5.0
1571,1.2222222222222223
1572,14.0
1573,5.0
1574,2.0
1575,16.0
1576,22491.571428571428
1577,2.2222222222222223
1578,1.4
1579,5.0
1580,6.75
1581,7.0
1582,2.5
1583,7.0
1584,4.0
1585,8.0
1586,2750.1666666666665
1587,2.5
1588,2.142857142857143
1589,1.3333333333333333
1590,2055.103448275862
1591,2.7777777777777777
1592,1.7142857142857142
1593,1.5
1594,1.3333333333333333
1595,7.0
1596,10.0
1597,6.0
1598,51.6
1599,7.0
1600,3.0
1601,5.0
1602,1.0
1603,8.0
1604,14.0
1605,2.0
1606,5.0
1607,5.0
1608,6.0
1609,2.0
1610,1.5172413793103448
1611,16.0
1612,10.0
1613,5.333333333333333
1614,13.0
1615,39380.53846153846
1616,3.75
1617,16.0
1618,8.0
1619,23677.88888888889
1620,1.75
1621,1.75
1622,7.0
1623,1.5
1624,12.0
1625,11.0
1626,8.0
1627,4.0
1628,10.0
1629,9.6
1630,3.4444444444444446
1631,1.5
1632,3517.6666666666665
1633,36029.0
1634,4.5
1635,5.0
1636,6.0
1637,4.25
1638,3.0
1639,4.0
1640,5.0
1641,55.2
1642,5.0
1643,7.4375
1644,12.0
1645,9.333333333333334
1646,14.263157894736842
1647,9332.833333333334
1648,1.4
1649,1045.5
1650,15.0
1651,4.0
1652,18.0
1653,8887.904761904761
1654,3.0
1655,3.0
1656,7.0
1657,3.0
1658,9.0
1659,2.0
1660,25.5
1661,7.0
1662,6.0
1663,5.571428571428571
1664,4.0
1665,1.3333333333333333
1666,5.0
1667,3.8
1668,4.0
1669,1.8333333333333333
1670,4.0
1671,1.3333333333333333
1672,1.75
1673,12.75
1674,5.0
1675,5.0
1676,6.8
1677,4.0
1678,4.0
1679,4.0
1680,3.0
1681,17.0
1682,2.5
1683,3.0
1684,5.0
1685,3.0
1686,2.3333333333333335
1687,413.0
1688,15.428571428571429
1689,6.0
1690,6.0
1691,6.0
1692,4.0
1693,5.0
1694,1.875
1695,1.6666666666666667
1696,2.125
1697,9.0
1698,3.0
1699,1.1111111111111112
1700,10.0
1701,7.0
1702,6.0
1703,7.0
1704,2.2
1705,6.0
1706,1.0
1707,26351.25
1708,8.0
1709,3.0
1710,5.0
1711,1.0
1712,2.0
1713,6.0
1714,11.4
1715,5.333333333333333
1716,8.0
1717,2.25
1718,1.1666666666666667
1719,6.0
1720,3.0
1721,1.2142857142857142
1722,7.0
1723,6.0
1724,7.0
1725,4.0
1726,1.125
1727,3.0
1728,10918.304347826086
1729,2.0
1730,1.5
1731,9.0
1732,5.0
1733,6.0
1734,11.0
1735,5.0
1736,24.0
1737,5.0
1738,7.0
1739,3.0
1740,4.0
1741,9.333333333333334
1742,15.2
1743,5.4
1744,1.75
1745,4.0
1746,3.0
1747,7.0
1748,7.0
1749,3.0
1750,7.0
1751,5.090909090909091
1752,3.3333333333333335
1753,3.6666666666666665
1754,3.0
1755,1.75
1756,1.0
1757,9.0
1758,1.5
1759,8.0
1760,3.8181818181818183
1761,1.6666666666666667
1762,2.0
1763,4.0
1764,16.0
1765,7906.666666666667
1766,5.0
1767,13.0
1768,10.0
1769,28.333333333333332
1770,4.0
1771,4.0
1772,4.8
1773,2.75
1774,3.0
1775,15.25
1776,7.0
1777,13.0
1778,22796.384615384617
1779,3.0
1780,1.0
1781,11.333333333333334
1782,1.3333333333333333
1783,1.0
1784,8.0
1785,13.0
1786,11.0
1787,8997.0
1788,6.0
1789,3.0
1790,8.0
1791,11.0
1792,6.0
1793,7195.0
1794,2.0
1795,1.625
1796,4.0
1797,2.0
1798,446.3076923076923
1799,2.6666666666666665
1800,8.0
1801,5.0
1802,8.538461538461538
1803,9.0
1804,2.875
1805,4.0
1806,4.0
1807,1.125
1808,7.5
1809,4.0
1810,13.0
1811,9.0
1812,6.0
1813,1.3333333333333333
1814,1.1666666666666667
1815,2.4
1816,4.0
1817,65366.5
1818,5.0
1819,3.0
1820,4.0
1821,14.4
1822,1.75
1823,2.0
1824,5.0
1825,1.5
1826,1.4285714285714286
1827,2.6666666666666665
1828,7.0
1829,1.5
1830,6.0
1831,4.0
1832,1.6
1833,11.333333333333334
1834,3.0
1835,1.5
1836,5.0
1837,7.0
1838,112.0
1839,5.333333333333333
1840,4.0
1841,6.0
1842,4.0
1843,3.0
1844,1.7
1845,6.0
1846,6.0
1847,8.333333333333334
1848,5.5
1849,9.0
1850,6.666666666666667
1851,2.3333333333333335
1852,5.0
1853,2.2
1854,6.833333333333333
1855,2.125
1856,1.7142857142857142
1857,1.6666666666666667
1858,7.0
1859,3.0
1860,8.0
1861,13.666666666666666
1862,14.333333333333334
1863,10.0
1864,2.4166666666666665
1865,168.0
1866,10.0
1867,5.0
1868,1.4
1869,5.75
1870,3.0
1871,4.0
1872,14.0
1873,5.0
1874,2.0
1875,1.0
1876,7.0
1877,1.4285714285714286
1878,8.0
1879,6.0
1880,7.0
1881,11.0
1882,5.0
1883,2.0
1884,1.3333333333333333
1885,5.8
1886,7.0
1887,6.0
1888,4.0
1889,8.0
1890,5.666666666666667
1891,3.4285714285714284
1892,3.6666666666666665
1893,1.0
1894,65154.666666666664
1895,2.0
1896,2.0
1897,5.0
1898,5.0
1899,4.0
1900,7.0
1901,6.0
1902,3.0
1903,11.0
1904,3.25
