,error0
399,1.3333333333333333
400,4.526315789473684
401,1.0
402,19.0
403,25.0
404,227.0
405,855.625
406,3.0
407,4.0
408,106.5
409,10.666666666666666
410,18.0
411,10.0
412,4.0
413,15.0
414,24.0
415,79.61111111111111
416,30.0
417,2.0
418,8.0
419,13.0
420,13.0
421,24920.81818181818
422,19.0
423,7.0
424,2.6666666666666665
425,27.0
426,2.3333333333333335
427,4.8
428,8.0
429,3.5
430,9.833333333333334
431,8.0
432,1.6
433,4.0
434,7.5
435,7099.0
436,16.0
437,1.125
438,33154.07692307692
439,2.3333333333333335
440,33.0
441,3.5
442,5.0
443,8.0
444,114.0
445,96.0
446,6.0
447,2.0
448,1.0
449,1.0
450,4.0
451,13.0
452,75.55319148936171
453,4.933333333333334
454,1.0
455,11.0
456,4.5
457,2.875
458,3.0
459,103.66666666666667
460,61.0
461,1.5
462,6.0
463,1.0
464,9.5
465,1.0
466,6.0
467,2.0
468,4.0
469,1.4
470,9.0
471,3.0
472,6.0
473,4.5
474,1.0
475,1.0
476,1.7142857142857142
477,8.666666666666666
478,147.0
479,209.0
480,14.0
481,2.2
482,25.0
483,3.9
484,3.0
485,85.0
486,9.666666666666666
487,75.0
488,4.0
489,874.0
490,5.0
491,18.7
492,5.857142857142857
493,52.0
494,1.0
495,24.0
496,19.2
497,156.0
498,198.0
499,23.0
500,5.0
501,2.0
502,1.0
503,33.0
504,17.0
505,61.0
506,35.0
507,3.0
508,2.857142857142857
509,13.0
510,1.0
511,1.6666666666666667
512,4.0
513,7.0
514,1.0
515,6.0
516,14.0
517,20.0
518,3.5
519,3284.0
520,3.0
521,5.0
522,3.0
523,17.1
524,13.0
525,7.5
526,1.5
527,42.0
528,2.0
529,20.0
530,3.0
531,3.25
532,1.0
533,2.5833333333333335
534,6.0
535,1.4
536,1056.0
537,55.0
538,41.5
539,5.0
540,36.0
541,8.0
542,1.5
543,3.0
544,26.0
545,3.0
546,48.0
547,1.5
548,74.0
549,8.166666666666666
550,4.25
551,3.6666666666666665
552,7.0
553,7.0
554,12.0
555,1.0
556,1.0
557,1.0
558,1.8529411764705883
559,1.5
560,5.0
561,2.0
562,12.0
563,6286.380952380952
564,2.0
565,11.0
566,1.0
567,3.0
568,5202.333333333333
569,1.0
570,12.0
571,9.0
572,52.0
573,14.0
574,8.5
575,1.1666666666666667
576,165.0
577,2.0
578,7.0
579,1.0
580,8.666666666666666
581,4.0
582,15.0
583,1.8333333333333333
584,34.0
585,10.0
586,15.0
587,1.0
588,11.5
589,61860.666666666664
590,3.0
591,13.4
592,4.0
593,6.0
594,43.0
595,5.0
596,1.25
597,1.4
598,1.0
599,310516.0
600,4.0
601,2.0
602,7.0
603,12.0
604,2.0
605,7.0
606,3.0
607,8.666666666666666
608,22.0
609,6.0
610,10.0
611,30.0
612,20.714285714285715
613,5.0
614,1.8048780487804879
615,1.0
616,8.666666666666666
617,3.0
618,4.0
619,5.0
620,4.0
621,31999.75
622,3.0
623,7588.0
624,17.0
625,2.125
626,6.0
627,13.0
628,58.526315789473685
629,3.0
630,9.0
631,1.6666666666666667
632,1.0
633,6.0
634,22.0
635,12925.714285714286
636,3.0
637,1.3333333333333333
638,1.1666666666666667
639,12.0
640,14.0
641,1.1904761904761905
642,7.0
643,13.0
644,1.0
645,3.0
646,1.0
647,6.0
648,22.0
649,12.0
650,73.0
651,5.0
652,1.0
653,2.4074074074074074
654,1.2692307692307692
655,1.0
656,1.0
657,9.0
658,20.0
659,1.0
660,323048.0
661,6.0
662,3.0
663,6.0
664,2.0
665,11.0
666,83.0
667,1396.125
668,1.0
669,2.5714285714285716
670,4.0
671,40.0
672,1.0
673,2.0
674,2.0
675,2.8
676,2.0
677,2.0
678,2.0
679,3.0
680,4.0
681,1.0
682,124.0
683,11.0
684,4.5
685,30.0
686,22.5
687,3.0
688,5.0
689,29.666666666666668
690,14.75
691,29.0
692,1.4285714285714286
693,6.0
694,36.0
695,1.0
696,3.6666666666666665
697,4.0
698,1.0
699,4.0
700,1.0
701,2.0
702,1.8571428571428572
703,2.0
704,2.7
705,3.033333333333333
706,4.0
707,3.5
708,5.0
709,111732.5
710,1.4
711,9.416666666666666
712,1.1538461538461537
713,8.0
714,1.0
715,3.0
716,6.666666666666667
717,8.0
718,8.0
719,1.2193548387096773
720,2.0
721,6.8
722,8.0
723,2.6666666666666665
724,1.0
725,4106.466666666666
726,2.0
727,1.5
728,1.0
729,3.0
730,10.0
731,1.0
732,1.0
733,70.0
734,47.0
735,7.0
736,15.0
737,15.0
738,37.0
739,3.5
740,2.4166666666666665
741,3.0
742,16.09090909090909
743,4.0
744,29.0
745,15.0
746,8.0
747,1.826086956521739
748,3.0
749,4.0
750,4.8
751,7.0
752,4.0
753,5.5
754,5.0
755,32.0
756,8781.25
757,5.0
758,4.0
759,2.0
760,22.0
761,20.0
762,3.0
763,1.0
764,15.0
765,47732.21428571428
766,22.0
767,273.0
768,9.6
769,8.0
770,6.0
771,22.0
772,2.0
773,2.0
774,5.0
775,44.0
776,1.3333333333333333
777,19.0
778,41.333333333333336
779,13.0
780,1.2
781,1.0
782,1.5
783,39.0
784,1.0
785,3.0
786,2.25
787,10.0
788,7.0
789,2.0
790,2.0
791,3.0
792,1.125
793,1.0
794,1.0
795,3.0
796,51.0
797,1.0
798,1.0
799,1.6
800,10.0
801,1.3333333333333333
802,76.0
803,5.0
804,1.0
805,286706.0
806,9.0
807,4.0
808,4.0
809,8.0
810,1375.4615384615386
811,6.0
812,3.0
813,7.4
814,1.0
815,20.0
816,32.0
817,9.5
818,3066.0
819,1.0476190476190477
820,4.0
821,1.0
822,90.0
823,8.0
824,1.75
825,2.5
826,355.8
827,7.0
828,4.5
829,5.0
830,119.5
831,15.0
832,5.5
833,13.0
834,26.0
835,5.0
836,6.0
837,1.0
838,4.0
839,36.25
840,4.0
841,1.0
842,1461.0
843,1.592511013215859
844,27.375
845,2.4545454545454546
846,2.0
847,11.0
848,1.0
849,30.0
850,1.8
851,6.0
852,11.0
853,5.0
854,6.6
855,1.0
856,2.0
857,4.0
858,2.0
859,9.0
860,41.0
861,5.0
862,8.0
863,1.0
864,1.0
865,18.0
866,11.0
867,1.0
868,1.3333333333333333
869,32.5
870,3.0
871,1.0
872,3.7
873,5.4
874,42.0
875,4.0
876,3.0
877,2.0
878,3.0
879,2.0
880,5.0
881,12534.5
882,18.0
883,5.0
884,12.5
885,10.0
886,8.0
887,15.0
888,3.0
889,1932.8666666666666
890,11.0
891,6.0
892,5.0
893,7.777777777777778
894,366.375
895,1.2121212121212122
896,10.0
897,21.0
898,26.0
899,15.0
900,1.0
901,42.666666666666664
902,8.0
903,1.5
904,3.5
905,1.8
906,1.0
907,8.0
908,2.3333333333333335
909,82.0
910,19.0
911,6.0
912,3.75
913,95.0
914,541.1333333333333
915,3.0
916,3.3076923076923075
917,2.5
918,10.0
919,172.42857142857142
920,18.0
921,1.5
922,32.0
923,1.3333333333333333
924,4.0
925,1.4
926,7.0
927,17988.74074074074
928,3.0
929,2.5
930,2.7142857142857144
931,2.5833333333333335
932,29.0
933,30.0
934,1.92
935,5.75
936,93.0
937,7.666666666666667
938,4.0
939,4.0
940,2.5
941,9.0
942,11.11111111111111
943,15.0
944,3.0
945,6.0
946,2.4285714285714284
947,2.3333333333333335
948,5.0
949,3.0
950,2.0
951,12.0
952,38.0
953,2.0
954,2.0
955,120.0
956,1.0
957,2.0
958,14.0
959,13.0
960,5.0
961,1.4
962,5.6
963,2.327272727272727
964,12.0
965,68.0
966,4.0
967,10.0
968,24.0
969,4.857142857142857
970,2.0
971,8.0
972,2.0
973,1.0
974,6.0
975,12.666666666666666
976,3.0
977,66.5
978,8.0
979,12.5
980,5.0
981,1.0
982,20.666666666666668
983,4.0
984,3.0
985,1.75
986,2.0
987,1.0
988,12.0
989,3179.0
990,30.0
991,100.0
992,22.0
993,3.0
994,16.0
995,10.0
996,1.3714285714285714
997,4.0
998,14.0
999,2.0
1000,86.0
1001,17.35
1002,17.0
1003,2.0
1004,1280.4166666666667
1005,5.666666666666667
1006,5.0
1007,670.0952380952381
1008,732.0
1009,11.0
1010,1.2
1011,6.0
1012,4.0
1013,3.0
1014,784.8571428571429
1015,12.0
1016,6.0
1017,126.94736842105263
1018,5.0
1019,6.8
1020,21.0
1021,1.75
1022,22.666666666666668
1023,2.0
1024,2.0
1025,43.0
1026,50.5
1027,23.666666666666668
1028,8.0
1029,24.0
1030,1.6666666666666667
1031,9.2
1032,4.0
1033,1.0
1034,1.0
1035,1.5
1036,3.0
1037,4.0
1038,1.0
1039,165.0
1040,4.0
1041,11.0
1042,1.3333333333333333
1043,3944.0
1044,2311.285714285714
1045,7.166666666666667
1046,2.0
1047,1.0
1048,3.0
1049,7.0
1050,237622.5
1051,1.0
1052,3.0
1053,2.0
1054,1.0
1055,3.6666666666666665
1056,26.0
1057,18.0
1058,5.294117647058823
1059,1.6835443037974684
1060,147.0
1061,82.0
1062,2.0
1063,12.0
1064,6.666666666666667
1065,2.75
1066,4.0
1067,23.0
1068,1.0
1069,20.0
1070,3.0
1071,130.0
1072,1.3333333333333333
1073,7.0
1074,4.0
1075,28.0
1076,2.0
1077,1.0
1078,1.4
1079,1.0
1080,225.5
1081,4.5
1082,3.0
1083,2.0
1084,15.0
1085,4.0
1086,2.0
1087,91.0
1088,6.0
1089,1.5
1090,52.8
1091,3.0
1092,94.18181818181819
1093,3.0
1094,102.0
1095,3.0
1096,1.0
1097,475.0
1098,429.0
1099,4.0
1100,6.0
1101,645.5454545454545
1102,7.0
1103,9.5
1104,2876.695652173913
1105,2.5
1106,16.0
1107,5.0
1108,3.845360824742268
1109,23.0
1110,2.0
1111,1.0
1112,9.0
1113,541.4
1114,1110.0
1115,1.4
1116,1.8421052631578947
1117,11.0
1118,9915.083333333334
1119,13.0
1120,13.095238095238095
1121,1.0
1122,3.6666666666666665
1123,12.0
1124,4.5
1125,2.466666666666667
1126,1.0
1127,1.0
1128,1.0
1129,93.33333333333333
1130,21.0
1131,13.0
1132,6.0
1133,4.0
1134,10.0
1135,84.0
1136,3.0
1137,1.125
1138,1.0
1139,93.0
1140,26.0
1141,6.0
1142,3.5
1143,47.583333333333336
1144,7.5
1145,7.0
1146,1.75
1147,45.0
1148,2.0
1149,4.0
1150,3941.6
1151,90.0
1152,1.0
1153,1.0
1154,3.0
1155,1.0
1156,1.0
1157,2.0
1158,1.0
1159,2.0
1160,1.6
1161,2.0
1162,1.0
1163,23.0
1164,4.0
1165,2.0
1166,4.571428571428571
1167,1.0
1168,8.428571428571429
1169,26.0
1170,2.0
1171,5.0
1172,66.0
1173,1.0
1174,1.0
1175,2.888888888888889
1176,4.5
1177,22.666666666666668
1178,1.7777777777777777
1179,5.444444444444445
1180,1.4
1181,9.0
1182,3.0
1183,8.0
1184,43.0
1185,3.0
1186,15.0
1187,5.0
1188,867.4117647058823
1189,146.0
1190,32.5
1191,8.0
1192,7.5
1193,4.0
1194,4.0
1195,1.8333333333333333
1196,3.0
1197,57.0
1198,17.0
1199,1.0
1200,1.0
1201,1.3333333333333333
1202,3.0
1203,6.5
1204,1.3461538461538463
1205,271.0
1206,12.0
1207,2.0
1208,370.0
1209,1.5
1210,1.0
1211,2.0
1212,1.0
1213,7.0
1214,1.0
1215,3.0
1216,33.0
1217,8.5
1218,1.125
1219,33.0
1220,3.0
1221,9.0
1222,469.5
1223,377.5
1224,8560.5
1225,1.5
1226,7409.0
1227,13.0
1228,5.333333333333333
1229,3.0
1230,11.0
1231,3.0
1232,40.0
1233,4.5
1234,8.0
1235,119.0
1236,1.5
1237,3.0
1238,13.5
1239,1.3333333333333333
1240,1.5
1241,1.25
1242,3.0
1243,14713.0
1244,1.5
1245,5.75
1246,30.4
1247,16.0
1248,15.0
1249,1.0
1250,1.0
1251,4.0
1252,26179.25
1253,51.0
1254,2.0
1255,1.2
1256,4.0
1257,1.0
1258,6.0
1259,1.5
1260,5.0
1261,12.0
1262,1.0
1263,1.0
1264,1.0
1265,7.0
1266,1.5
1267,11.5
1268,7.5
1269,45.0
1270,26.666666666666668
1271,1.0
1272,9.0
1273,1.1428571428571428
1274,33.0
1275,12.0
1276,5.0
1277,1.0
1278,4.0
1279,566.75
1280,8.0
1281,16.8
1282,19.0
1283,4.0
1284,4.0
1285,19.0
1286,22.0
1287,4.5
1288,4.0
1289,5.0
1290,10.0
1291,3.0
1292,20.0
1293,11.75
1294,1.1282051282051282
1295,25.0
1296,47.0
1297,20.0
1298,5.0
1299,41.0
1300,2.9722222222222223
1301,9434.32584269663
1302,4.0
1303,2.8125
1304,2.0
1305,1.75
1306,44.0
1307,2.0
1308,2.0
1309,1.5
1310,2.0
1311,2.0
1312,1.0
1313,23.4
1314,194.0
1315,2.6666666666666665
1316,16.875
1317,27.0
1318,3.0
1319,12.0
1320,3.0
1321,700.0
1322,29.142857142857142
1323,1.0
1324,1.8333333333333333
1325,1.3333333333333333
1326,1.0
1327,209.42857142857142
1328,27.0
1329,21551.125
1330,1.0
1331,13.0
1332,25.0
1333,4.0
1334,3.0
1335,2.0
1336,14.75
1337,2.0
1338,3.0
1339,2.0
1340,16609.6
1341,2.0
1342,185864.5
1343,1.0
1344,4.0
1345,45.0
1346,19.0
1347,1.0
1348,36.0
1349,8.0
1350,4.0
1351,1.6666666666666667
1352,1.0
1353,2.0
1354,1.0
1355,6.666666666666667
1356,3.3333333333333335
1357,20.75
1358,3.0
1359,92.0
1360,21.333333333333332
1361,3.2
1362,7.0
1363,11611.142857142857
1364,1.5
1365,8.0
1366,10.0
1367,2.0
1368,3.5
1369,47861.25
1370,17.5
1371,2.642857142857143
1372,4.0
1373,2.0
1374,8.0
1375,9.3
1376,5.428571428571429
1377,4.333333333333333
1378,4.0
1379,2.0
1380,1.0
1381,9.0
1382,1.0
1383,489884.0
1384,18.0
1385,364488.0
1386,54.84615384615385
1387,2.076923076923077
1388,3.0
1389,5.666666666666667
1390,100.0
1391,5.5
1392,1.3333333333333333
1393,19.0
1394,4.666666666666667
1395,1.5
1396,2426.75
1397,12.0
1398,15.0
1399,18.0
1400,4.0
1401,6.285714285714286
1402,1.5
1403,5.666666666666667
1404,24.21818181818182
1405,11.666666666666666
1406,32.96666666666667
1407,1.6
1408,4.0
1409,4537.125
1410,2.9375
1411,8.0
1412,4.0
1413,2.5
1414,2.0
1415,1.0
1416,6.0
1417,17.0
1418,3.0
1419,61.0
1420,7.0
1421,10.0
1422,1.0
1423,2.0
1424,1.0
1425,5170.0
1426,2.0
1427,5.0
1428,2.0
1429,9.0
1430,9.0
1431,18.0
1432,2.0
1433,1.2
1434,4.0
1435,2.5
1436,6.5
1437,3.25
1438,7.25
1439,1.0
1440,2.0
1441,1.0232558139534884
1442,1.0
1443,140.0
1444,6.0
1445,1.5
1446,19.0
1447,2.3076923076923075
1448,5.0
1449,2.0
1450,3.0
1451,20.0
1452,7.0
1453,52.0
1454,1.0
1455,2.0
1456,1.2
1457,11.0
1458,1.0
1459,7.0
1460,5.666666666666667
1461,2.2857142857142856
1462,12.0
1463,7.666666666666667
1464,3.142857142857143
1465,2381.3846153846152
1466,1.0
1467,4.0
1468,11.0
1469,2.0
1470,1.875
1471,1.0
1472,69.0
1473,1.0
1474,1.5
1475,2.0
1476,13.0
1477,9.0
1478,32.0
1479,1.0
1480,9.0
1481,47.0
1482,5.0
1483,20.5
1484,5.0
1485,3.0
1486,10.0
1487,69.0
1488,7.0
1489,13.0
1490,1.0
1491,5.0
1492,7.375
1493,1.0
1494,1.0
1495,1.0
1496,11.0
1497,1.0
1498,2.0
1499,20.0
1500,31.0
1501,9.0
1502,134.0
1503,3.5555555555555554
1504,4.0
1505,57418.0
1506,9.166666666666666
1507,4.0
1508,119.33333333333333
1509,74.0
1510,5.0
1511,1.6666666666666667
1512,1.0
1513,4579.666666666667
1514,1.6666666666666667
1515,1.0
1516,10.0
1517,1.0
1518,6.0
1519,15.0
1520,1.1666666666666667
1521,5.0
1522,7.0
1523,10.0
1524,1.0
1525,66.0
1526,236.0
1527,6.0
1528,3.6666666666666665
1529,14.0
1530,3.0
1531,7.0
1532,9.0
1533,25.0
1534,5.0
1535,18.0
1536,762.0
1537,240.0
1538,73.0
1539,2.25
1540,1.0
1541,5.0
1542,25371.333333333332
1543,16.0
1544,1.5
1545,1223.6923076923076
1546,1.3333333333333333
1547,7.0
1548,15.0
1549,11.0
1550,2.0
1551,13.0
1552,18.0
1553,1.3098591549295775
1554,418.0
1555,6.0
1556,1.0
1557,5.0
1558,7.0
1559,5.0
1560,11.0
1561,139.2
1562,11.0
1563,143.0
1564,15.428571428571429
1565,5.0
1566,67272.0
1567,52.0
1568,2.1875
1569,19.0
1570,20.0
1571,9.0
1572,1.0
1573,5.0
1574,5.0
1575,2.0
1576,314882.0
1577,1.1111111111111112
1578,2.8
1579,3.0
1580,9.0
1581,2.0
1582,9.0
1583,40.0
1584,15.0
1585,26.0
1586,330.02
1587,16.2
1588,7.5
1589,4.166666666666667
1590,14899.5
1591,1.8
1592,12.0
1593,18.0
1594,22.0
1595,4.285714285714286
1596,48.0
1597,5.0
1598,2.9318181818181817
1599,4.0
1600,3.0
1601,2.0
1602,1.0
1603,1.0
1604,2.0
1605,1.6666666666666667
1606,3.0
1607,23.0
1608,7.0
1609,16.0
1610,44.0
1611,4.0
1612,17.0
1613,3.0
1614,95.0
1615,4696.761467889908
1616,3.4615384615384617
1617,8.0
1618,1.0
1619,106550.5
1620,1.0
1621,38.42857142857143
1622,2.5
1623,2.0
1624,24.0
1625,269.0
1626,4.0
1627,222.0
1628,14.0
1629,6.0
1630,3.193548387096774
1631,2.0
1632,2638.25
1633,16012.888888888889
1634,1.0
1635,14.666666666666666
1636,118.0
1637,2.4
1638,15.0
1639,3.0
1640,5.0
1641,2.123076923076923
1642,15.0
1643,13.222222222222221
1644,18.0
1645,3.6666666666666665
1646,2.978021978021978
1647,11788.842105263158
1648,1.6666666666666667
1649,880.421052631579
1650,28.0
1651,10.0
1652,392.0
1653,1382.562962962963
1654,7.5
1655,22.0
1656,22.0
1657,19.0
1658,25.0
1659,2.0
1660,3.642857142857143
1661,6.0
1662,16.0
1663,2.0526315789473686
1664,4.0
1665,3.0
1666,1.0
1667,2.3684210526315788
1668,5.0
1669,2.75
1670,1.125
1671,3.0
1672,4.0
1673,10.2
1674,6.0
1675,2.5
1676,11.333333333333334
1677,16.0
1678,1.6
1679,74.0
1680,18.0
1681,4.0
1682,3.5
1683,2.0
1684,6.0
1685,3.5
1686,6.666666666666667
1687,5.84433962264151
1688,30.857142857142858
1689,7.0
1690,34.0
1691,8.0
1692,25.0
1693,10.0
1694,2.0
1695,5.0
1696,1.3529411764705883
1697,16.0
1698,8.0
1699,3.1
1700,32.0
1701,110.0
1702,10.0
1703,1.0
1704,2.75
1705,15.0
1706,2.0
1707,210810.0
1708,33.0
1709,135.5
1710,14.5
1711,2.8
1712,13.0
1713,28.0
1714,19.0
1715,24.0
1716,44.0
1717,4.0
1718,5.285714285714286
1719,31.0
1720,10.0
1721,1.5
1722,9.0
1723,3.0
1724,1.0
1725,3.0
1726,2.625
1727,13.0
1728,41853.5
1729,1.0
1730,2.0
1731,7.0
1732,12.0
1733,9.0
1734,5.0
1735,26.0
1736,7.2
1737,6.0
1738,12.0
1739,4.5
1740,9.0
1741,14.0
1742,5.428571428571429
1743,3.375
1744,2.3333333333333335
1745,12.0
1746,16.5
1747,20.0
1748,1.0
1749,11.0
1750,6.0
1751,4.3076923076923075
1752,2.5
1753,1.6666666666666667
1754,7.0
1755,1.2727272727272727
1756,2.0
1757,24.0
1758,3.5
1759,9.0
1760,7.636363636363637
1761,2.6666666666666665
1762,2.0
1763,2.0
1764,48.0
1765,5930.0
1766,4.0
1767,18.0
1768,23.0
1769,56.666666666666664
1770,8.0
1771,48.0
1772,1.0833333333333333
1773,1.5
1774,12.0
1775,7.625
1776,5.0
1777,15.0
1778,16464.055555555555
1779,3.0
1780,1.6666666666666667
1781,5.666666666666667
1782,1.5
1783,3.0
1784,2.0
1785,19.5
1786,1.0
1787,53982.0
1788,1.0
1789,92.0
1790,32.0
1791,1.0
1792,2923.0
1793,10792.5
1794,20.0
1795,8.0
1796,3.0
1797,1.25
1798,156.8108108108108
1799,1.6666666666666667
1800,29.0
1801,1.6666666666666667
1802,13.875
1803,64.0
1804,3.8333333333333335
1805,10.0
1806,11.0
1807,3.75
1808,15.0
1809,7.0
1810,8.0
1811,2.0
1812,20.0
1813,2.0
1814,2.4285714285714284
1815,3.75
1816,12.0
1817,26146.6
1818,7.0
1819,2.0
1820,3.0
1821,18.0
1822,3.5
1823,1.0
1824,10.0
1825,1.3333333333333333
1826,1.4
1827,1.875
1828,18.0
1829,4.0
1830,99.0
1831,3.0
1832,8.0
1833,2.6153846153846154
1834,4.0
1835,1.5
1836,1.0
1837,91.0
1838,22.4
1839,2.2857142857142856
1840,4.0
1841,9.0
1842,8.0
1843,2.0
1844,1.4166666666666667
1845,213.0
1846,3998.0
1847,66.4
1848,2.0
1849,4.0
1850,1.0
1851,5.142857142857143
1852,16.0
1853,1.1
1854,1.4390243902439024
1855,8.5
1856,4.0
1857,3.0
1858,1.0
1859,22.0
1860,6.0
1861,1.0933333333333333
1862,14.333333333333334
1863,2.0
1864,3.625
1865,280.0
1866,12.0
1867,43.0
1868,1.75
1869,3.8333333333333335
1870,5.0
1871,12.0
1872,4.0
1873,25.0
1874,46.0
1875,34.166666666666664
1876,8.0
1877,2.5
1878,1.0
1879,5.0
1880,1.0
1881,3.0
1882,6.0
1883,25.0
1884,6.0
1885,2.4166666666666665
1886,4.0
1887,4.0
1888,3.0
1889,24.0
1890,3.6666666666666665
1891,24.0
1892,16.5
1893,3.0
1894,39092.8
1895,8.0
1896,3.0
1897,14.0
1898,8.0
1899,8.0
1900,8.0
1901,27.0
1902,18.0
1903,46.0
1904,9.23076923076923
1905,3.0
1906,1.411764705882353
1907,17.0
1908,7.0
1909,1.0
1910,1.0
1911,9.0
1912,32615.11111111111
1913,1.0
1914,5.5
1915,256.0
1916,2.0
1917,29.0
1918,6.0
1919,2.05
1920,27.0
1921,15.75
1922,1.0
1923,2.6666666666666665
1924,1.0
1925,2.0
1926,11.0
1927,576.0
1928,8.0
1929,4.0
1930,3.0
1931,1.0
1932,4.5
1933,1.0
1934,1.3333333333333333
1935,11.375
1936,2.0
1937,14.0
1938,24.0
1939,36.0
1940,4.0
1941,9.0
1942,2.0
1943,44.166666666666664
