,error0
967,8.0
968,4.0
969,3.0
970,4.333333333333333
971,27.666666666666668
972,8.0
973,2.2857142857142856
974,10.0
975,3.0
976,5.0
977,14.4
978,4.0
979,4.0
980,3.0
981,6.0
982,1.0
983,6.0
984,2.0
985,1.4
986,1.6666666666666667
987,1.1666666666666667
988,1.0
989,3.0
990,3.0
991,4.714285714285714
992,13.0
993,9.0
994,9.0
995,1.0
996,1.875
997,12.0
998,3.0
999,3.0
1000,7.0
1001,7.428571428571429
1002,6.5
1003,3.142857142857143
1004,4.0
1005,1.5
1006,13.0
1007,2.0
1008,9.0
1009,5.0
1010,6.0
1011,6.5
1012,10.0
1013,6.0
1014,7.0
1015,2.0
1016,4.666666666666667
1017,7.0
1018,11.0
1019,9.0
1020,15.0
1021,271.75
1022,2.1875
1023,26.0
1024,2.0
1025,7.0
1026,1.5
1027,8.0
1028,2.0
1029,4.0
1030,7.0
1031,3.0
1032,217.33333333333334
1033,8.0
1034,13.6
1035,15.0
1036,3.5714285714285716
1037,4.0
1038,1.6428571428571428
1039,24.0
1040,2.3636363636363638
1041,6.0
1042,6.0
1043,9.0
1044,4.0
1045,3.0
1046,5.0
1047,3.0
