,error0
0,8574.5
1,2.0
2,2.0
3,7.0
4,7.166666666666667
5,3.3333333333333335
6,4.0
7,6.0
8,1.6
9,24.666666666666668
10,2.0
11,3.0
12,1.3333333333333333
13,5.0
14,6.0
15,4.833333333333333
16,2.0
17,3.0
18,2.0
19,4.0
20,3.0
21,2.0
22,5.625
23,24.625
24,8.0
25,1.3333333333333333
26,4.0
27,5.0
28,6.0
29,5.0
30,2.0
31,33.333333333333336
32,6.0
33,1.2
34,9.0
35,1.2
36,3.0
37,1.0
38,2.0
39,7.0
40,11.0
41,1.6
42,1.3
43,7.0
44,39424.8125
45,4.0
46,1.0
47,2.3333333333333335
48,1.8333333333333333
49,5.0
50,2.0
51,28.5
52,10.0
53,5.0
54,1.6666666666666667
55,3.0
56,10.0
57,1.5
58,3.0
59,53218.3125
60,3.0
61,7.0
62,2.5
63,6.0
64,27536.545454545456
65,1.5
66,4.0
67,2.75
68,5.0
69,4.6
70,15.142857142857142
71,3.0
72,4.0
73,2.0
74,1.25
75,4.0
76,12.0
77,2.5161290322580645
78,2.5
79,1.5
80,4.0
81,2.0
82,17.5
83,15.75
84,2.3333333333333335
85,7.0
86,8.0
87,1.5
88,7.0
89,2.0
90,2.7
91,4.0
92,6.0
93,18.5
94,4.5
95,5.0
96,6.0
97,4.666666666666667
98,7.0
99,1.2857142857142858
100,151404.25
101,8.0
102,8.0
103,5.0
104,1.1428571428571428
105,5.0
106,9.0
107,6.0
108,3.0
109,66.85714285714286
110,1.75
111,6.0
112,2.6666666666666665
113,3.5
114,2.5
115,9.0
116,6.0
117,1.3333333333333333
118,10.0
119,6.0
120,1.25
121,5.0
122,4.0
123,3.0
124,5.0
125,7.0
126,4.0
127,6.0
128,4.0
129,9334.8
130,5.5
131,1.25
132,4.0
133,4.0
134,6.5
135,9.0
136,4.0
137,3.4285714285714284
138,10.0
139,2.0
140,56842.0
141,117.5
142,46.0
143,5.0
144,4.0
145,1.5
146,9.0
147,7.0
148,1.5
149,1.0
150,3.0
151,7.0
152,3.0
153,1.0
154,9.0
155,2.3333333333333335
156,1.0
157,3.0
158,9.833333333333334
159,1.0
160,5.0
161,9.428571428571429
162,4.0
163,3.3333333333333335
164,4.0
165,9.9
166,5.0
167,4.222222222222222
168,2.0
169,1.0
170,8.0
171,8.0
172,24.25
173,6.0
174,6.0
175,50.8
176,7.0
177,3.0
178,9.0
179,1.5714285714285714
180,7.0
181,3.0
182,3.857142857142857
183,2.0714285714285716
184,1.2
185,3.5
186,2.5
187,10.5
188,3.25
189,4.5
190,2.6666666666666665
191,112.75
192,2.875
193,6.0
194,2.3333333333333335
195,1335.4
196,5.0
197,2.6666666666666665
198,5.0
199,3.2142857142857144
200,12.0
201,3.0
202,7.0
203,4.0
204,7.0
205,7.0
206,3.0
207,5.0
208,3.0
209,6.0
210,7.0
211,2.0
212,9.0
213,1.6666666666666667
214,24.0
215,35.0
216,4.285714285714286
217,2.5
218,2.5
219,3.0
220,6206.333333333333
221,10.0
222,2.0
223,5.0
224,1.4285714285714286
225,3.0
226,2.1666666666666665
227,5.0
228,1.3333333333333333
229,2.3333333333333335
230,6.0
231,9.333333333333334
232,1.5555555555555556
233,1.6666666666666667
234,22.5
235,1.0
236,10.0
237,1.5
238,1.6666666666666667
239,4.0
240,1.5
241,6.0
242,3.6
243,4.0
244,6.0
245,4.0
246,2.0
247,2.142857142857143
248,7.5
249,2.0
250,2.5
251,2.25
252,6.0
253,12139.4
254,1.6666666666666667
255,2.3333333333333335
256,6.461538461538462
257,49.0
258,15.5
259,8.666666666666666
260,39.5
261,3.0
262,2.0
263,11.666666666666666
264,12128.318181818182
265,2.25
266,8.0
267,6.0
268,18875.0
269,3.5
270,9.0
271,5.0
272,11.75
273,75.0
274,8.0
275,1.3333333333333333
276,3.0
277,6.0
278,5.0
279,4.0
280,7.0
281,1.3636363636363635
282,1.3333333333333333
283,4.0
284,4.0
285,4.5
286,3.0
287,4.666666666666667
288,10.0
289,8.0
290,4.0
291,1.2
292,1.3333333333333333
293,2.0
294,7.0
295,5.0
296,1.5
297,5.0
298,6.0
299,2.6666666666666665
300,3.5
301,157.0
302,3.5
303,10.0
304,6.0
305,6.0
306,6.0
307,1.3333333333333333
308,6.0
309,11.0
310,9.0
311,7.0
312,8.0
313,13.0
314,10.0
315,6.0
316,1.0
317,6.0
318,2.6666666666666665
319,614.625
320,24.0
321,2.0
322,6.0
323,7.0
324,6.0
325,5.0
326,4.0
327,5.0
328,4.25
329,3.0
330,2.25
331,3.0
332,4.333333333333333
333,4.5
334,2.0
335,1.2
336,2.0
337,3.0
338,2.0
339,3.0
340,1.1428571428571428
341,5.0
342,8.0
343,5.0
344,6.0
345,4.4
346,4.833333333333333
347,11.0
348,9.0
349,1.6666666666666667
350,5.0
351,8.0
352,1.2
353,11.2
354,4.0
355,6.0
356,1.4
357,4.0
358,1.3333333333333333
359,2.6666666666666665
360,17.0
361,1.8461538461538463
362,16.0
363,6.0
364,3.0
365,181345.5
366,9.0
367,21.0
368,63.4
369,3.0
370,2.7
371,1.6666666666666667
372,12.0
373,1.3333333333333333
374,4.0
375,1.5
376,1.5
377,9.0
378,1.6666666666666667
379,25.666666666666668
380,2092.0
381,5.0
382,3.0
383,5.0
384,5.0
385,4.0
386,2.0
387,5.0
388,1.4
389,3.0
390,3.0
391,3.0
392,1.6666666666666667
393,1.0588235294117647
394,1.3333333333333333
395,5.0
396,1.5
397,13.0
398,12.0
399,1.4285714285714286
400,2.3333333333333335
401,5.3
402,2.875
403,1.0
404,8.0
405,9.666666666666666
406,8.0
407,12.0
408,6.0
409,5.0
410,2.5
411,17.0
412,10.142857142857142
413,10452.764705882353
414,4.0
415,10.0
416,7.555555555555555
417,4.0
418,2.2222222222222223
419,13.785714285714286
420,1.2
421,83557.0
422,2.5
423,3.0
424,1.3333333333333333
425,3.1666666666666665
426,7.0
427,12.666666666666666
428,4.666666666666667
429,8.0
430,7.0
431,9.0
432,1.375
433,16.666666666666668
434,10.0
435,2.1176470588235294
436,10.0
437,154.83333333333334
438,6.0
439,5.0
440,5.0
441,1.6666666666666667
442,6.0
443,9.0
444,5.0
445,2.0
446,6.5
447,1.8571428571428572
448,6.0
449,3.0
450,6.0
451,1.4
452,3.6
453,5.0
454,1.5
455,5.0
456,5.0
457,6.0
458,124.4
459,1.6666666666666667
460,4.0
461,5.0
462,5.0
463,6.0
464,5.0
465,1.2
466,3.0
467,519.3333333333334
468,6.0
469,4.0
470,12.0
471,2.0
472,1.7142857142857142
473,1.2857142857142858
474,6.0
475,193.9
476,11.0
477,1.5
478,3.0
479,1.6
480,3.0
481,7.0
482,4.0
483,212805.5
484,1.0
485,1.4
486,4.0
487,2809.75
488,10.0
489,2.25
490,6.0
491,1.2
492,5.0
493,1.3333333333333333
494,5.0
495,1.0
496,2.6666666666666665
497,4.0
498,4.0
499,1.5
500,7.666666666666667
501,2.5
502,3.0
503,1.0
504,2.5
505,6.0
506,1.3333333333333333
507,6.0
508,4.0
509,3.0
510,3.125
511,4.0
512,3.0
513,11.0
514,7.0
515,1.6666666666666667
516,5.0
517,1.4444444444444444
518,1.5
519,8.0
520,4.0
521,13.0
522,3.5
523,3.8
524,37.0
525,14.0
526,6.0
527,1.8
528,11.0
529,5.0
530,4.0
531,6.0
532,3.0
533,1.3333333333333333
534,5.0
535,6.0
536,3.0
537,1.8
538,18.0
539,24.0
540,22.5
541,29.0
542,5.4
543,59.0
544,39.0
545,47.0
546,1401.142857142857
547,1.6666666666666667
548,8.75
549,5.0
550,5.0
551,3.0
552,3.0
553,4.3125
554,6.066666666666666
555,6.0
556,1.2
557,1.0
558,2.8
559,6.0
560,1.5
561,5.0
562,5.0
563,7.0
564,8.0
565,16.666666666666668
566,13.0
567,5482.090909090909
568,94.1
569,3.2
570,6.666666666666667
571,1.25
572,5.0
573,3.0
574,1.6666666666666667
575,9.0
576,47.4
577,1.6
578,2.1666666666666665
579,1.4
580,2.1818181818181817
581,7.0
582,2.0
583,4.0
584,3314.4285714285716
585,1.6666666666666667
586,1.3333333333333333
587,3.0
588,4.333333333333333
589,1.0
590,5.0
591,5.0
592,4.125
593,7.0
594,5.0
595,7.0
596,2.0
597,1.25
598,4.0
599,1.5
600,3.0
601,2.5
602,6.0
603,2758.714285714286
604,4.0
605,9.0
606,7.0
607,4.0
608,5.0
609,752.6
610,4.0
611,1.25
612,4.0
613,5.0
614,1.5
615,10.75
616,3.2
617,4.0
618,4.0
619,4.0
620,69.75
621,5.6
622,12.571428571428571
623,6.0
624,5.0
625,402.5
626,1.8
627,3997.8333333333335
628,3.0
629,6.0
630,11.333333333333334
631,6.0
632,4.0
633,1.75
634,7.5
635,4.0
636,5.0
637,4.8
638,754.3055555555555
639,16.0
640,1.0
641,1.1666666666666667
642,1.5
643,3.0
644,6.0
645,3.0
646,3.3333333333333335
647,10.0
648,1.75
649,2.0
650,7.666666666666667
651,3159.2
652,3.0
653,2.0
654,34.714285714285715
655,3.0
656,6.0
657,8.0
658,4.0
659,2.4
660,7.0
661,1.2
662,4.0
663,6.0
664,11.0
665,3.0
666,2.5
667,7.0
668,54570.75
669,6.0
670,5.0
671,102.75
672,19604.2
673,2.0
674,42.0
675,1052.5
676,4.0
677,1.5
678,6.0
679,3.0
680,1.0
681,4.0
682,2.25
683,5.0
684,7.0
685,1.0
686,9.0
687,5.0
688,11.0
689,4.0
690,2.3333333333333335
691,286.0
692,1.3333333333333333
693,4.0
694,8968.0
695,4.0
696,3.3333333333333335
697,2.4285714285714284
698,1.125
699,4.0
700,3.5
701,2.0
702,4.0
703,3.0
704,1.75
705,22.0
706,23.583333333333332
707,4.0
708,4.0
709,2.5
710,1.9473684210526316
711,5.75
712,1.0833333333333333
713,3.0
714,6.0
715,2.111111111111111
716,1.5
717,2.6666666666666665
718,3.0
719,6.0
720,6.0
721,3.4444444444444446
722,6.2
723,8.0
724,17.0
725,29399.4
726,3.6
727,1.5
728,5.0
729,1.3333333333333333
730,5.0
731,2.0
732,5.0
733,2.3333333333333335
734,5.0
735,5.0
736,1.0
737,9.0
738,6.0
739,2.0
740,11.0
741,4.0
742,17.0
743,8.0
744,8.666666666666666
745,1.4
746,2.0
747,6.0
748,4.0
749,2.25
750,2.857142857142857
751,2.6666666666666665
752,3636.6666666666665
753,6.0
754,2.5
755,3.0
756,2.0
757,5743.2
758,15.428571428571429
759,888.8571428571429
760,1.75
761,1.25
762,11.428571428571429
763,6.0
764,1.2222222222222223
765,6.0
766,1.75
767,3.2
768,7.0
769,1.8
770,2.4
771,6.2
772,4.0
773,2.6666666666666665
774,7.714285714285714
775,1.125
776,28.6
777,1.7142857142857142
778,3.0
779,1.5
780,4.0
781,1.6666666666666667
782,3034.923076923077
783,9.0
784,2834.1111111111113
785,1.3333333333333333
786,2.0
787,4.0
788,6.0
789,2.2
790,4.0
791,16.0
792,10.0
793,37218.57142857143
794,2.0
795,3.5
796,3.3333333333333335
797,2627.25
798,51.2
799,34565.666666666664
800,6.8
801,7.0
802,20.8
803,1.2
804,3.0
805,1.6666666666666667
806,3.8181818181818183
807,10.0
808,11.0
809,6.0
810,1.0
811,8.0
812,9.0
813,71.0
814,5.0
815,5.0
816,1.6666666666666667
817,4.25
818,2.857142857142857
819,3.0
820,5.0
821,3.3333333333333335
822,9.0
823,11.0
824,6.0
825,1.3333333333333333
826,1.3333333333333333
827,3.0
828,1.1666666666666667
829,2.7777777777777777
830,5.333333333333333
831,7.0
832,7.0
833,4.0
834,1.7142857142857142
835,4.0
836,7.0
837,8.0
838,7.0
839,5.0
840,4.0
841,2.0
842,1.7142857142857142
843,8.0
844,3.0
845,9.0
846,3.3333333333333335
847,5.0
848,3.0
849,1.3333333333333333
850,5.0
851,1.6
852,5.0
853,9.0
854,3.0
855,5.0
856,5.0
857,6.0
858,7.0
859,1.5
860,9.0
861,186.6
862,4.0
863,6.0
864,2.0
865,6.0
866,7.0
867,5.0
868,3.75
869,7.0
870,7.0
871,5.0
872,9.0
873,6.0
874,1.0
875,1.6
876,10.333333333333334
877,8.75
878,2.0
879,2.1
880,4.0
881,6.545454545454546
882,1.5
883,4.0
884,21.5
885,46.4
886,5.0
887,5.0
888,6.0
889,10.0
890,4.333333333333333
891,12.0
892,3.0
893,7.0
894,1.1666666666666667
895,2.7
896,4.0
897,6.0
898,1.3333333333333333
899,2.6
900,6.0
901,7.0
902,6.0
903,7.0
904,15.0
905,14.0
906,3.0
907,33.75
908,10.666666666666666
909,5.0
910,1.0
911,2.6666666666666665
912,4.0
913,1.3333333333333333
914,7.0
915,17.75
916,7.5
917,2.0
918,4.0
919,1.6
920,6.875
921,1.6
922,8.0
923,3.0
924,3.0
925,8.0
926,8.0
927,1.8
928,8.0
929,1.0
930,10.0
931,4.333333333333333
932,1.2
933,4.0
934,7.0
935,3.0
936,8.25
937,9.0
938,3.0
939,1.1666666666666667
940,2.0
941,3.0
942,1457.8
943,6.0
944,9.0
945,2.5
946,16.875
947,4.0
948,2511.75
949,6.0
950,5.0
951,5.0
952,4.0
953,6.0
954,5.0
955,2.0
956,12.0
957,8.0
958,12.1
959,2.5
960,7.0
961,7.0
962,2.5
963,6.0
964,7.0
965,1.4285714285714286
966,26.333333333333332
967,7.0
968,4.0
969,2.5
970,2.888888888888889
971,20.75
972,3.0
973,1.1428571428571428
974,9.0
975,5.0
976,4.0
977,16.0
978,4.0
979,3.0
980,3.0
981,4.0
982,2.0
983,4.0
984,2.0
985,1.4
986,1.6666666666666667
987,1.1666666666666667
988,18.0
989,4.0
990,5.0
991,5.5
992,10.0
993,11.0
994,6.0
995,1.6666666666666667
996,1.25
997,6.0
998,3.5
999,3.0
1000,11.0
1001,17.333333333333332
1002,5.2
1003,3.6666666666666665
1004,10.0
1005,1.25
1006,7.0
1007,3.0
1008,5.0
1009,3.0
1010,5.0
1011,2.5
1012,7.0
1013,6.0
1014,10.0
1015,4.0
1016,2.8
1017,6.0
1018,5.0
1019,5.0
1020,9.0
1021,155.28571428571428
1022,1.6
1023,8.0
1024,1.6666666666666667
1025,9.0
1026,3.0
1027,8.0
1028,3.0
1029,3.0
1030,4.0
1031,5.0
1032,326.0
1033,5.0
1034,8.5
1035,8.0
1036,5.0
1037,2.0
1038,2.5555555555555554
1039,20.0
1040,2.6
1041,6.0
1042,6.0
1043,9.0
1044,5.0
1045,6.0
1046,4.0
1047,6.0
1048,2.0
1049,2288.0
1050,10.0
1051,6.0
1052,3.0
1053,8.666666666666666
1054,4.6
1055,4.0
1056,2.5
1057,89.83333333333333
1058,1808.75
1059,1.5
1060,3.6
1061,4.0
1062,11.0
1063,18183.625
1064,3.0
1065,9.0
1066,5.142857142857143
1067,4.0
1068,5.0
1069,6.0
1070,5.75
1071,24.0
1072,2.25
1073,24.0
1074,4.0
1075,1.3333333333333333
1076,4.0
1077,1.5
1078,4.25
1079,1.6666666666666667
1080,3.5454545454545454
1081,1.4
1082,3.75
1083,9.0
1084,23.333333333333332
1085,6.0
1086,4.0
1087,3.0
1088,14.0
1089,8667.666666666666
1090,1.5
1091,760.0
1092,1.2
1093,9.0
1094,772.0
1095,6.0
1096,1.5555555555555556
1097,11.714285714285714
1098,11.8
1099,3.0
1100,1.0
1101,6.0
1102,3.0
1103,12.666666666666666
1104,5.0
1105,10.0
1106,7.0
1107,1.0
1108,4.0
1109,5.0
1110,1.75
1111,6.0
1112,2496.5714285714284
1113,5.0
1114,6.0
1115,1.5
1116,2.0
1117,6.0
1118,7.0
1119,4.285714285714286
1120,24.5
1121,1.6666666666666667
1122,3106.75
1123,3139.8333333333335
1124,4.0
1125,9.6
1126,542.6666666666666
1127,3.3333333333333335
1128,13.0
1129,3.0
1130,19.0
1131,1.6666666666666667
1132,2.5
1133,5.0
1134,2.0
1135,4.0
1136,4.0
1137,4.0
1138,7.0
1139,21.0
1140,5.0
1141,7.0
1142,3.0
1143,3.5
1144,5.0
1145,6.0
1146,5.0
1147,11.0
1148,5.666666666666667
1149,3.0
1150,7.0
1151,7.5
1152,4.0
1153,4.0
1154,5.0
1155,4.0
1156,3.6
1157,2.1
1158,8.0
1159,9.0
1160,4.0
1161,5.0
1162,6.75
1163,2.25
1164,1423.2222222222222
1165,6.0
1166,7.0
1167,3.0
1168,5.0
1169,7.0
1170,2.0
1171,3.0
1172,29.0
1173,5.0
1174,15.0
1175,8.0
1176,15.5
1177,3.0
1178,1.1428571428571428
1179,48.4
1180,3.0
1181,6.0
1182,4.0
1183,231.0
1184,1.1428571428571428
1185,7.0
1186,12.333333333333334
1187,7.0
1188,5.0
1189,7.0
1190,10.0
1191,5.0
1192,4482.666666666667
1193,5.0
1194,1.5
1195,4.0
1196,1.3333333333333333
1197,4.0
1198,3.0
1199,2.125
1200,10.0
1201,1.3333333333333333
1202,4.0
1203,3.0
1204,18.0
1205,337.0
1206,2.0
1207,4.0
1208,6.0
1209,2.0
1210,4.25
1211,5.0
1212,4.0
1213,6.0
1214,2.3333333333333335
1215,8.0
1216,3.75
1217,2.5
1218,5.0
1219,5593.8
1220,6.0
1221,1.25
1222,1.25
1223,5.0
1224,7.75
1225,1.4
1226,1.25
1227,10.0
1228,34.5
1229,1.75
1230,1.2
1231,4.0
1232,1.2
1233,1.4
1234,3.0
1235,1130.8
1236,6.0
1237,3.0
1238,4.0
1239,5.0
1240,1.3333333333333333
1241,2.0
1242,7.0
1243,1.25
1244,49.46153846153846
1245,6.0
1246,23.0
1247,4.529411764705882
1248,4.0
1249,10.0
1250,5.0
1251,4.75
1252,1.1818181818181819
1253,6.0
1254,1.0
1255,2.3333333333333335
1256,4.0
1257,1.6666666666666667
1258,3.0
1259,2.5
1260,1.25
1261,1610.6666666666667
1262,4.0
1263,6372.4
1264,12.0
1265,4.857142857142857
1266,6.0
1267,367.44444444444446
1268,5.0
1269,1.0
