,error0
300,6.0
301,3.0
302,7.0
303,2.0
304,13.2
305,6.0
306,5.0
307,5.0
308,3.0
309,77.33333333333333
310,6.0
311,15.6
312,9.0
313,4.333333333333333
314,737.9285714285714
315,17.0
316,2.857142857142857
317,10.0
318,5.0
319,1.0
320,36.6
321,1.0
322,9.0
323,4.166666666666667
324,5.0
325,5.0
326,93.58333333333333
327,3.0
328,1.2857142857142858
329,3.0
330,2.0
331,2.5
332,4.75
333,2.5
334,7.0
335,5.0
336,7.0
337,3.0
338,3.0
339,1.0
340,7.0
341,2.0
342,1783.103448275862
343,2.6666666666666665
344,6.0
345,513.1111111111111
346,6.0
347,10.0
348,13.0
349,13.666666666666666
350,5.0
351,26.0
352,2.5
353,2.5
354,4.0
355,3.0
356,2.0
357,2.5
358,8824.75
359,1.4
360,4.5
361,7.0
362,368.5
363,3.7333333333333334
364,1.5
365,1.0
366,2.0
367,7.0
368,18.75
369,4.0
370,2.6666666666666665
371,4.0
372,4.0
373,4.0
374,172.5
375,5.0
376,2.0
377,8.0
378,20642.8
379,1.5
380,885.4
381,5.0
382,1.4285714285714286
383,2.2
384,33.36363636363637
385,1.5
386,10.0
387,5.0
388,2.0
389,1.8333333333333333
390,4.0
391,6.0
392,3.0
393,3.0
394,3.0
395,3.0
396,5.0
397,2.6
398,2.5
399,2.0
400,6.333333333333333
401,7.0
402,25.0
403,24.0
404,4.0
405,977.8571428571429
406,3.0
407,5.0
408,47.333333333333336
409,6.4
410,3.6
411,11.0
412,8.0
413,3.0
414,3.0
415,614.1428571428571
416,4.0
417,4.0
418,5.0
419,6.0
420,10.0
421,39161.28571428572
422,12.0
423,2.3333333333333335
424,1.6666666666666667
425,4.0
426,1.3333333333333333
427,4.8
428,3.0
429,1.5
430,1.1666666666666667
431,3.0
432,2.0
433,6.0
434,4.5
435,709.9
436,7.0
437,12.0
438,71833.83333333333
439,1.5
440,6.0
441,1.4
442,7.0
443,4.0
444,5.0
445,5.0
446,5.0
447,2.0
448,3.0
449,9.0
450,7.0
451,8.0
452,273.15384615384613
453,5.285714285714286
454,6.0
455,7.0
456,5.0
457,1.0
458,6.0
459,2.0
460,5.0
461,1.3333333333333333
462,5.0
463,4.0
464,6.333333333333333
465,2.0
466,4.0
467,2.0
468,3.0
469,1.25
470,2.0
471,3.0
472,4.0
473,2.5
474,10.0
475,13.0
476,2.3333333333333335
477,1.6666666666666667
478,7.0
479,6.0
480,4.0
481,1.2
482,5.0
483,3.0
484,8.0
485,7.0
486,2.3333333333333335
487,6.0
488,4.0
489,4.0
490,1.6666666666666667
491,2.5
492,1.8571428571428572
493,7.0
494,7.0
495,16.0
496,1.0
497,19.5
498,9.428571428571429
499,1.9166666666666667
500,13.0
501,9.0
502,10.0
503,5.0
504,4.0
505,3.0
506,5.0
507,2.3333333333333335
508,3.3333333333333335
509,12.0
510,9.0
511,1.2
512,7.0
513,4.0
514,3.0
515,6.0
516,3.0
517,6.0
518,1.1666666666666667
519,182.44444444444446
520,1.3333333333333333
521,7.0
522,4.0
523,1.5
524,4.0
525,2.3076923076923075
526,1.5
527,3.0
528,2.5
529,20.0
530,1.5
531,1.625
532,4.0
533,2.4
534,3.0
535,1.75
536,422.4
537,3.0
538,1.5
539,1.0
540,3.0
541,2.0
542,1.5
543,2.5
544,7.0
545,7.0
546,9.0
547,1.2
548,11.0
549,2.4
550,1.7
551,1.2222222222222223
552,6.0
553,3.0
554,2.0
555,3.0
556,4.0
557,6.0
558,25.2
559,1.5
560,4.0
561,6.0
562,9.0
563,12001.272727272728
564,1.7142857142857142
565,5.0
566,15.0
567,2.5
568,3901.75
569,1.3333333333333333
570,1.0
571,2.0
572,2.0
573,3.0
574,3.5
575,7.0
576,4.0
577,1.5
578,5.25
579,4.0
580,8.666666666666666
581,1.25
582,7.5
583,2.0
584,6.0
585,3.0
586,3.5
587,8.0
588,4.6
589,37116.4
590,11.0
591,2.5
592,1.75
593,6.0
594,3.0
595,4.0
596,1.25
597,3.6
598,8.0
599,25876.333333333332
600,7.0
601,19.0
602,1.75
603,6.0
604,1.1666666666666667
605,9.0
606,1.125
607,1.1666666666666667
608,6.0
609,1.6666666666666667
610,2.0
611,6.0
612,11.153846153846153
613,12.0
614,9.25
615,8.0
616,13.0
617,5.0
618,2.0
619,4.0
620,18.0
621,7111.055555555556
622,9.0
623,722.6666666666666
624,4.0
625,1.6
626,6.0
627,1.5
628,148.26666666666668
629,2.3333333333333335
630,6.0
631,4.333333333333333
632,8.0
633,1.0909090909090908
634,4.0
635,15080.0
636,4.0
637,2.6666666666666665
638,1.5
639,3.0
640,6.0
641,3.125
642,3.0
643,5.2
644,3.0
645,1.6666666666666667
646,4.0
647,8.0
648,7.0
649,8.0
650,4.0
651,5.0
652,6.0
653,9.0
654,6.6
655,3.0
656,2.0
657,9.0
658,3.0
659,18.0
660,21536.533333333333
661,8.0
662,10.0
663,1.0
664,6.5
665,2.090909090909091
666,10.0
667,11169.0
668,4.0
669,1.1666666666666667
670,14.0
671,8.0
672,1.6
673,7.0
674,6.0
675,7.0
676,2.4615384615384617
677,15.5
678,3.0
679,5.0
680,3.2
681,5.0
682,5.0
683,4.0
684,1.0
685,4.285714285714286
686,5.0
687,2.3333333333333335
688,1.0
689,2.0
690,1.3333333333333333
691,4.0
692,1.1111111111111112
693,1.7142857142857142
694,18.0
695,4.0
696,1.5714285714285714
697,3.0
698,3.0
699,6.0
700,1.3333333333333333
701,1.35
702,1.1818181818181819
703,2.6
704,2.5
705,2.0
706,1.75
707,3.0
708,2.0
709,37244.166666666664
710,1.4
711,37.666666666666664
712,1.8571428571428572
713,24.0
714,1.0
715,6.0
716,1.6666666666666667
717,9.0
718,4.0
719,10.5
720,11.0
721,4.857142857142857
722,7.0
723,4.0
724,4.0
725,15399.25
726,5.0
727,1.5
728,2.0
729,1.6666666666666667
730,5.0
731,8.0
732,4.0
733,7.0
734,8.0
735,5.0
736,6.0
737,15.0
738,11.0
739,7.0
740,1.7142857142857142
741,9.0
742,39.333333333333336
743,2.5
744,4.142857142857143
745,5.0
746,3.0
747,8.4
748,2.111111111111111
749,10.0
750,4.0
751,10.0
752,5.0
753,2.0
754,1.8
755,9.142857142857142
756,5017.857142857143
757,4.0
758,4.0
759,6.0
760,13.2
761,4.0
762,4.0
763,4.0
764,7.0
765,111375.16666666667
766,7.0
767,22.75
768,9.6
769,4.0
770,4.0
771,4.0
772,3.0
773,3.0
774,3.0
775,4.0
776,2.5
777,32.57142857142857
778,41.333333333333336
779,13.0
780,1.2
781,7.0
782,2.5
783,5.0
