,error0
748,1.8888888888888888
749,8.0
750,6.0
751,16.0
752,5.0
753,2.5
754,2.4
755,9.142857142857142
756,4390.625
757,3.0
758,4.0
759,5.0
760,16.5
761,3.0
762,4.0
763,6.0
764,7.0
765,95464.42857142857
766,6.0
767,17.612903225806452
768,8.0
769,6.0
770,3.0
771,3.0
772,3.0
773,3.0
774,4.0
775,5.0
776,3.25
777,28.5
778,24.8
779,13.0
780,1.2
781,9.0
782,3.0
783,10.0
784,5.0
785,3.0
786,1.25
787,6.0
788,9.333333333333334
789,1.5
790,4.0
791,7.0
792,1.5
793,6.0
794,7.0
795,1.3333333333333333
796,12.75
797,7.0
798,10.0
799,3.4285714285714284
800,2.5
801,2.0
802,5.0
803,2.0
804,7.0
805,95568.66666666667
806,4.0
807,1.0
808,4.0
809,3.0
810,1788.1
811,6.0
812,1.5
813,2.0
814,1.6666666666666667
815,5.0
816,3.0
817,1.0
818,2044.0
819,1.6153846153846154
820,1.0
821,6.0
822,9.0
823,2.0
824,1.3333333333333333
825,5.0
826,296.5
827,6.0
828,4.5
829,1.6666666666666667
830,95.6
831,5.0
832,1.0
833,1.3
834,2.0
835,5.0
836,7.0
837,3.0
838,6.0
839,18.125
840,5.0
841,1.5
842,3.0
843,90.375
844,4.5
845,3.142857142857143
846,2.0
847,3.0
848,1.5
849,9.0
850,1.5
851,6.0
852,9.0
853,11.666666666666666
854,9.428571428571429
855,9.0
856,4.0
857,5.0
858,1.6666666666666667
859,5.0
860,13.0
861,5.0
862,7.0
863,6.0
864,6.0
865,3.6
866,10.0
867,6.0
868,2.0
869,3.5
870,5.0
871,5.0
872,4.625
873,1.6666666666666667
874,4.0
875,3.0
876,5.0
877,10.0
878,4.0
879,3.0
880,4.0
881,8356.333333333334
882,2.0
883,7.0
884,9.615384615384615
885,10.0
886,10.0
887,3.0
888,4.0
889,5798.6
890,7.0
891,8.5
892,19.0
893,2.0
894,666.1363636363636
895,2.857142857142857
896,15.0
897,5.6
898,15.0
899,12.5
900,9.0
901,16.0
902,1.6
903,3.5
904,1.4
905,1.4
906,6.0
907,9.0
908,2.0
909,20.5
910,6.0
911,2.3333333333333335
912,6.857142857142857
913,6.0
914,1159.5714285714287
915,5.0
916,8.6
917,3.0
918,2.5
919,150.875
920,4.0
921,1.5
922,4.0
923,1.3333333333333333
924,3.0
925,1.8
926,17.0
927,37361.230769230766
928,5.0
929,2.5
930,2.3333333333333335
931,2.4
932,3.0
933,6.0
934,4.8
935,1.3333333333333333
936,3.0
937,7.666666666666667
938,3.0
939,7.0
940,3.0
941,13.0
942,50.0
943,1.5
944,34.0
945,5.0
946,1.0
947,4.666666666666667
948,1.25
949,3.1666666666666665
950,3.0
951,9.0
952,4.0
953,1.0
954,5.5
955,5.0
956,9.0
957,4.0
958,5.0
959,1.4615384615384615
960,10.0
961,1.4285714285714286
962,7.0
963,3.764705882352941
964,1.0
965,17.0
966,5.0
967,7.0
968,4.0
969,1.75
970,3.6666666666666665
971,19.0
972,2.0
973,1.0
974,7.0
975,4.222222222222222
976,1.4
977,22.166666666666668
978,4.8
979,10.0
980,3.0
981,3.0
982,2.0
983,5.0
984,2.0
985,1.75
986,4.0
987,1.3333333333333333
988,14.4
989,1816.5714285714287
990,7.0
991,3.0
992,39.6
993,3.0
994,2.0
995,3.0
996,1.8421052631578947
997,2.25
998,4.0
999,16.0
1000,7.0
1001,15.0
1002,3.0
1003,5.5
1004,1280.4166666666667
1005,9.333333333333334
1006,1.5
1007,781.7777777777778
1008,7.0
1009,5.0
1010,7.5
1011,9.0
1012,6.0
1013,4.0
1014,457.8333333333333
1015,4.0
1016,15.0
1017,150.75
1018,4.0
1019,11.333333333333334
1020,10.0
1021,3.5
1022,5.913043478260869
1023,3.2
1024,5.0
1025,8.0
1026,4.0
1027,1.6666666666666667
1028,5.0
1029,6.0
1030,1.5
1031,4.6
1032,3.0
1033,4.0
1034,4.0
1035,3.0
1036,1.1666666666666667
1037,11.0
1038,4.0
1039,385.0
1040,3.3333333333333335
1041,10.0
1042,3.0
1043,3944.0
1044,5393.0
1045,3.0714285714285716
1046,3.0
1047,1.4285714285714286
1048,5.0
1049,11.0
1050,43204.09090909091
1051,2.0
1052,1.6666666666666667
1053,5.5
1054,34.0
1055,1.0
1056,26.0
1057,8.0
1058,12.857142857142858
1059,11.083333333333334
1060,9.0
1061,6.0
1062,6.0
1063,6.0
1064,1.3333333333333333
1065,7.5
1066,25.0
1067,15.0
1068,2.0
1069,12.0
1070,1.3333333333333333
1071,6.0
1072,1.8
1073,3.0
1074,2.0
1075,3.0
1076,2.0
1077,4.0
1078,1.1666666666666667
1079,6.0
1080,90.2
1081,2.0
1082,2.0
1083,3.6666666666666665
1084,4.0
1085,3.0
1086,1.1428571428571428
1087,45.5
1088,7.0
1089,1.7142857142857142
1090,52.8
1091,3.0
1092,148.0
1093,5.0
1094,25.5
1095,5.0
1096,5.0
1097,2.5
1098,5.0
1099,5.0
1100,3.176470588235294
1101,887.625
1102,4.0
1103,2.0
1104,33082.0
1105,2.0
1106,3.0
1107,2.0
1108,186.5
1109,3.0
1110,4.0
1111,4.0
1112,4.0
1113,1082.8
1114,416.25
1115,1.25
1116,8.75
1117,6.0
1118,13220.111111111111
1119,18.0
1120,45.833333333333336
1121,5.0
1122,2.25
1123,7.0
1124,3.0
1125,4.625
1126,7.0
1127,4.0
1128,2.0
1129,40.0
1130,20.0
1131,7.0
1132,5.0
1133,1.3333333333333333
1134,4.0
1135,10.5
1136,2.3333333333333335
1137,2.6666666666666665
1138,3.0
1139,13.285714285714286
1140,6.5
1141,1.0833333333333333
1142,1.3333333333333333
1143,95.16666666666667
1144,2.0
1145,3.0
1146,5.0
1147,3.0
1148,4.0
1149,6.0
1150,3284.6666666666665
1151,6.0
1152,14.0
1153,2.0
1154,4.0
1155,1.75
1156,2.0
1157,1.0
1158,6.0
1159,4.0
1160,1.0606060606060606
1161,6.0
1162,6.0
1163,12.0
1164,5.6
1165,3.0
1166,6.4
1167,2.0
1168,1.8571428571428572
1169,3.0
1170,4.0
1171,1.6666666666666667
1172,3.6666666666666665
1173,20.0
1174,13.0
1175,3.7142857142857144
1176,1.5
1177,2.3333333333333335
1178,2.6666666666666665
1179,7.0
1180,3.6
1181,7.0
1182,5.0
1183,8.0
1184,8.6
1185,9.0
1186,1.3636363636363635
1187,3.0
1188,2457.6666666666665
1189,4.0
1190,2.0
1191,13.0
1192,9.0
1193,3.0
1194,1.3333333333333333
1195,1.0
1196,1.0833333333333333
1197,6.0
1198,5.0
1199,4.0
1200,8.0
1201,2.0
1202,4.0
1203,3.0
1204,8.75
1205,4.0
1206,3.0
1207,7.0
1208,888.0
1209,1.3333333333333333
1210,5.0
1211,11.0
1212,2.0
1213,2.3333333333333335
1214,7.0
1215,4.0
1216,5.0
1217,10.2
1218,1.1428571428571428
1219,4.0
1220,1.1666666666666667
1221,3.0
1222,187.8
1223,83.88888888888889
1224,1902.3333333333333
1225,2.0
1226,2963.6
1227,1.4444444444444444
1228,5.333333333333333
1229,2.0
1230,4.0
1231,12.75
1232,16.666666666666668
1233,1.2857142857142858
1234,4.0
1235,2.0
1236,1.1666666666666667
1237,5.0
1238,3.0
1239,1.0
1240,2.6666666666666665
1241,1.0
1242,4.0
1243,5350.181818181818
1244,2.5
1245,1.7692307692307692
1246,1.0
1247,2.0
1248,5.0
1249,3.0
1250,7.0
1251,5.0
1252,2830.189189189189
1253,7.0
1254,2.5
1255,1.25
1256,9.0
1257,5.0
1258,7.0
1259,6.0
1260,15.0
1261,3.0
1262,1.5
1263,2.5
1264,3.0
1265,3.0
1266,4.5
1267,2.0
1268,3.0
1269,6.0
1270,1.2
1271,1.1666666666666667
1272,6.0
1273,1.5
1274,5.0
1275,2.6666666666666665
1276,1.3333333333333333
1277,5.0
1278,3.5
1279,125.94444444444444
1280,7.0
1281,14.0
1282,12.666666666666666
1283,6.0
1284,4.0
1285,3.0
1286,3.0
1287,2.5
1288,3.4285714285714284
1289,12.0
1290,3.0
1291,1.0
1292,5.0
1293,2.0
1294,16.5
1295,3.0
1296,2.0
1297,5.0
1298,3.0
1299,7.0
1300,5.142857142857143
1301,119950.71428571429
1302,1.125
1303,9.0
1304,5.0
1305,8.571428571428571
1306,4.0
1307,1.5
1308,10.0
1309,5.0
1310,10.0
1311,10.0
1312,40.0
1313,31.2
1314,10.0
1315,1.0
1316,1.6
1317,5.4
1318,6.0
1319,4.0
1320,6.0
1321,77.77777777777777
1322,31.384615384615383
1323,13.0
1324,2.8333333333333335
1325,1.0
1326,4.0
1327,488.6666666666667
1328,1.0
1329,13262.23076923077
1330,4.0
1331,1.0
1332,10.0
1333,2.0
1334,1.3333333333333333
1335,6.0
1336,29.5
1337,6.0
1338,5.0
1339,5.0
1340,16609.6
1341,7.0
1342,61954.833333333336
1343,3.0
1344,5.0
1345,15.0
1346,5.0
1347,5.0
1348,3.0
1349,2.6666666666666665
1350,4.0
1351,1.0
1352,5.0
1353,5.0
1354,5.0
1355,2.3333333333333335
1356,3.5
1357,8.3
1358,9.0
1359,12.0
1360,8.0
1361,2.0
1362,5.0
1363,16255.6
1364,1.5
1365,4.0
1366,6.0
1367,3.0
1368,3.5
1369,27349.285714285714
1370,2.9166666666666665
1371,1.75
1372,15.0
1373,1.5
1374,4.0
1375,3.1
1376,1.75
1377,4.333333333333333
1378,2.0
1379,3.0
1380,4.0
1381,24.0
1382,17.0
1383,30617.75
1384,6.0
1385,121496.0
1386,142.6
1387,3.375
1388,4.0
1389,2.0
1390,4.0
1391,1.0
1392,3.0
1393,4.0
1394,5.6
1395,2.5
1396,1213.375
1397,16.0
1398,3.0
1399,15.0
1400,6.0
1401,3.142857142857143
1402,2.5
1403,1.6666666666666667
1404,111.0
1405,1.6666666666666667
1406,109.88888888888889
1407,1.75
1408,9.0
1409,7259.4
1410,2.6666666666666665
1411,5.0
1412,6.0
1413,3.5
1414,3.6666666666666665
1415,1.25
1416,6.0
1417,5.1
1418,10.0
1419,8.133333333333333
1420,1.1666666666666667
1421,2.727272727272727
1422,8.0
1423,4.0
1424,3.0
1425,861.6666666666666
1426,2.5
1427,5.0
1428,2.5
1429,14.0
1430,3.375
1431,4.0
1432,6.0
1433,1.2
1434,7.0
1435,1.5
1436,1.4444444444444444
1437,2.0
1438,1.75
1439,17.0
1440,5.0
1441,4.777777777777778
1442,6.0
1443,3.0
1444,7.0
1445,1.5
1446,8.0
1447,6.0
1448,8.0
1449,2.5
1450,3.0
1451,3.0
1452,7.0
1453,4.0
1454,5.0
1455,3.0
1456,1.3333333333333333
1457,28.0
1458,23.0
1459,5.0
1460,1.6666666666666667
1461,5.333333333333333
1462,4.0
1463,3.0
1464,1.75
1465,6191.6
1466,1.0
1467,4.0
1468,5.0
1469,4.0
1470,2.6666666666666665
1471,3.0
1472,23.0
1473,4.0
1474,18.5
1475,1.3333333333333333
1476,2.0
1477,6.0
1478,6.0
1479,1.0
1480,3.0
1481,11.75
1482,5.0
1483,13.666666666666666
1484,6.0
1485,7.0
1486,6.0
1487,34.5
1488,7.0
1489,1.0
1490,3.0
1491,4.0
1492,11.8
1493,10.0
1494,5.0
1495,6.0
1496,7.333333333333333
1497,4.0
1498,1.7142857142857142
1499,3.0
1500,9.0
1501,5.0
1502,9.0
1503,8.0
1504,1.375
1505,17225.4
1506,11.0
1507,6.0
1508,429.6
1509,3.0
1510,6.0
1511,2.0
1512,3.5
1513,1717.375
1514,3.2
1515,12.0
1516,1.6666666666666667
1517,7.0
1518,1.5
1519,3.0
1520,5.25
1521,1.6666666666666667
1522,3.0
1523,3.0
1524,2.0
1525,8.25
1526,3.0
1527,3.0
1528,3.6666666666666665
1529,6.0
1530,2.0
1531,5.0
1532,12.0
1533,5.0
1534,1.1538461538461537
1535,5.0
1536,8.0
1537,7.0
1538,5.0
1539,1.8
1540,5.0
1541,4.0
1542,2537.133333333333
1543,1.7777777777777777
1544,1.3333333333333333
1545,1590.8
1546,1.0
1547,4.666666666666667
1548,6.0
1549,8.0
1550,1.5
1551,10.0
1552,4.5
1553,7.153846153846154
1554,11.0
1555,5.0
1556,2.0
1557,5.0
1558,2.0
1559,41.0
1560,4.363636363636363
1561,21.75
1562,6.6
1563,6.0
1564,18.0
1565,6.0
1566,56060.0
1567,7.0
1568,2.0
1569,2.0
1570,7.0
1571,1.5
1572,7.0
1573,4.0
1574,1.0
1575,11.0
1576,20992.133333333335
1577,2.2222222222222223
1578,1.2
1579,3.0
1580,6.75
1581,5.0
1582,2.5
1583,6.0
1584,4.0
1585,10.0
1586,3300.2
1587,1.4285714285714286
1588,3.75
1589,1.8333333333333333
1590,1419.0
1591,1.3333333333333333
1592,2.0
1593,2.0
1594,1.3333333333333333
1595,5.25
1596,10.0
1597,4.0
1598,36.857142857142854
1599,4.0
1600,3.0
1601,4.0
1602,1.3333333333333333
1603,7.0
1604,12.0
1605,3.4
1606,7.0
1607,4.0
1608,4.0
1609,2.0
1610,1.0681818181818181
1611,11.0
1612,14.0
1613,3.6666666666666665
1614,6.0
1615,85324.5
1616,5.625
1617,6.0
1618,6.0
1619,35516.833333333336
1620,1.25
1621,1.1666666666666667
1622,6.0
1623,1.5
1624,8.0
1625,17.0
1626,7.0
1627,3.0
1628,8.0
1629,8.0
1630,2.2142857142857144
1631,2.0
1632,1319.125
1633,16012.888888888889
1634,4.0
1635,2.0
1636,8.0
1637,4.166666666666667
1638,5.0
1639,6.0
1640,3.0
1641,69.0
1642,6.0
1643,6.611111111111111
1644,17.0
1645,7.0
1646,24.636363636363637
1647,11788.842105263158
1648,2.8
1649,1672.8
1650,5.0
1651,10.0
1652,8.0
1653,15553.833333333334
1654,4.5
1655,2.5
1656,10.0
1657,4.0
1658,8.0
1659,6.0
1660,20.4
1661,6.0
1662,6.0
1663,6.5
1664,5.5
1665,1.3333333333333333
1666,3.0
1667,2.375
1668,4.0
1669,1.8333333333333333
1670,4.0
1671,1.3333333333333333
1672,1.25
1673,10.2
1674,5.0
1675,3.3333333333333335
1676,6.8
1677,1.6
1678,3.2
1679,4.0
1680,3.0
1681,10.0
1682,4.0
1683,5.0
1684,8.0
1685,3.0
1686,2.0
1687,206.5
1688,27.0
1689,4.0
1690,9.0
1691,7.0
1692,3.0
1693,3.0
1694,1.5
1695,1.6666666666666667
1696,5.666666666666667
1697,7.0
1698,3.0
1699,1.0
1700,3.0
1701,3.0
1702,6.0
1703,8.0
1704,1.8333333333333333
1705,6.0
1706,2.0
1707,30115.714285714286
1708,8.0
1709,4.0
1710,4.5
1711,1.2
1712,3.0
1713,6.0
1714,28.5
1715,16.0
1716,7.0
1717,1.5
1718,1.2857142857142858
1719,5.0
1720,6.0
1721,2.0
1722,5.0
1723,4.0
1724,5.0
1725,4.0
1726,1.0
1727,5.5
1728,35874.42857142857
1729,2.0
1730,2.0
1731,9.0
1732,3.0
1733,9.0
1734,18.0
1735,3.0
1736,24.0
1737,5.0
1738,18.0
1739,4.5
1740,5.0
1741,9.333333333333334
1742,19.0
1743,6.75
1744,1.75
1745,6.0
1746,2.0
1747,6.0
1748,4.0
1749,4.0
1750,7.0
1751,11.2
1752,3.3333333333333335
1753,3.6666666666666665
1754,7.0
1755,2.8
1756,1.2
1757,24.0
1758,2.0
1759,9.0
1760,3.5
1761,2.3333333333333335
1762,2.5
1763,5.0
1764,16.0
1765,11860.0
1766,4.0
1767,12.0
1768,8.0
1769,13.076923076923077
1770,3.0
1771,5.0
1772,8.0
1773,2.0
1774,6.0
1775,10.166666666666666
1776,13.0
1777,9.0
1778,37044.125
1779,3.0
1780,1.0
1781,8.5
1782,1.3333333333333333
1783,1.5
1784,2.0
1785,9.75
1786,5.0
1787,13495.5
1788,3.0
1789,6.0
1790,16.0
1791,12.0
1792,14.0
1793,5396.25
1794,3.5
1795,1.375
1796,6.0
1797,1.25
1798,200.06896551724137
1799,2.0
1800,7.0
1801,3.0
1802,8.538461538461538
1803,7.0
1804,7.666666666666667
1805,3.0
1806,4.0
1807,4.0
1808,10.0
1809,5.0
1810,16.0
1811,7.2
1812,12.0
1813,2.25
1814,1.75
1815,2.4
1816,4.0
1817,52293.2
1818,7.0
1819,4.0
1820,2.0
1821,9.0
1822,1.1666666666666667
1823,3.0
1824,5.0
1825,1.5
1826,2.142857142857143
1827,2.6666666666666665
1828,7.0
1829,1.5
1830,9.0
1831,7.0
1832,2.0
1833,8.5
1834,5.0
1835,1.0
1836,2.0
1837,23.0
1838,168.0
1839,3.2
1840,2.0
1841,7.0
1842,5.0
1843,3.0
1844,2.125
1845,2.0
1846,2.0
1847,8.333333333333334
1848,2.0
1849,7.0
1850,10.0
1851,2.3333333333333335
1852,4.0
1853,1.6923076923076923
1854,10.25
1855,2.8333333333333335
1856,1.5
1857,1.0
1858,4.0
1859,4.0
1860,6.0
1861,16.4
1862,21.5
1863,14.0
1864,1.0689655172413792
1865,140.0
1866,9.0
1867,6.0
1868,1.1666666666666667
1869,4.6
1870,4.0
1871,7.0
1872,9.0
1873,6.0
1874,3.0
1875,1.1666666666666667
1876,4.0
1877,1.6666666666666667
1878,9.0
1879,6.0
1880,6.0
1881,9.0
1882,4.0
1883,5.0
1884,1.0909090909090908
1885,7.25
1886,10.0
1887,5.0
1888,3.0
1889,6.0
1890,3.0
1891,3.4285714285714284
1892,6.6
1893,1.0
1894,39092.8
1895,3.0
1896,2.0
1897,7.0
1898,6.0
1899,6.0
1900,6.0
1901,4.0
1902,5.0
1903,3.0
1904,4.875
1905,5.0
1906,2.1818181818181817
1907,8.0
1908,7.0
1909,4.5
1910,8.0
1911,8.0
1912,20966.85714285714
1913,3.0
1914,1.6363636363636365
