0.9999999999113306,0.5000004696055762,0.44642487641974893,0.28399275702330495,0.663465837755474,0.4268918703585113,0.6296157877190984,0.4563617533232129,0.5914416553788006,0.5907893898893815,0.591094224915551,0.4555758375215101,0.5208056804234007,0.8126669705317259,0.5959276824428776,0.7826539749798999
0.5000149881390096,0.999999998513803,0.7638977496865557,0.7259864188567913,0.9107276317848796,0.7169452750270838,0.8475923436790308,0.8670515092044905,0.9357197273795327,0.9355351620111422,0.9361389643939937,0.7182106841707737,0.7931737767619872,0.38707995549314794,0.6555653814491548,0.38664543964260945
0.4465453431050915,0.7634521285553649,0.9999995946735879,0.6116182030026622,0.7492852225736685,0.6945067497246942,0.622640181549647,0.7149830320487052,0.8292048060838211,0.8185261384006337,0.8184255792688998,0.6246829638956536,0.7034480743337083,0.5200276274203733,0.6373159829235151,0.5101371348189686
0.27743867513226345,0.7260313272361973,0.6110045058907072,0.99999590387164,0.6463054740327175,0.6863697154913355,0.6669152924576962,0.7370449410813531,0.6686143759070184,0.6725948136777847,0.6298643803303899,0.5381343981558406,0.5905144082922555,0.27264648093067606,0.3913321446660405,0.2681886451604045
0.6683032934770661,0.9103312066420336,0.7501077959001692,0.646860963781856,0.9999999992460089,0.6963430167772133,0.8998495630753738,0.8454345355138427,0.898876132483541,0.8967420985402811,0.8968283829149684,0.660330539667845,0.7524656431624697,0.5306381585228659,0.6273414809429533,0.5142937878103538
0.4269376670929391,0.7170752663615724,0.6887486034380439,0.6987099214545305,0.6961033463289394,0.9999999970303909,0.6482423774515417,0.7153734213612793,0.6970750363327332,0.6894671827191943,0.6891747132715856,0.5694567252016478,0.6218813662072876,0.4000460132797453,0.49961557080208857,0.3960738975999996
0.6341840142414488,0.8475394193755654,0.6226692516150927,0.6668728908534821,0.8989423743724575,0.6458068928417002,0.9999999942990804,0.8423133059664766,0.7600757952560218,0.7507376297452658,0.7496999594360644,0.5636140652317487,0.6561874702998336,0.45781375787618944,0.5824449073283595,0.5328844165683705
0.45641965450654415,0.8670037396042053,0.7149684555640609,0.7372784544500934,0.8453791678280431,0.713389229715978,0.8075024117340647,0.99999999488159,0.8245930491491007,0.816562473987252,0.8150608482545214,0.6267368740972292,0.7077263447841821,0.4037724377165414,0.5890379925995916,0.40302825224132904
0.5902360901240067,0.9358141079597823,0.8292221310769455,0.6648278844192003,0.8961814519133086,0.6972189977727333,0.7600765066460116,0.824657006448349,0.9999998046485491,0.9997763747000897,0.9999083560542713,0.7099174283614059,0.8276335677897282,0.5013301952225309,0.7528437070123893,0.4919396442297172
0.5914408730233424,0.9356049210376838,0.822788192703729,0.6707023625849473,0.8967301932156677,0.6891801850845614,0.750748573047258,0.8165655658179932,0.9997179431667446,0.999999718857847,0.9999450450923866,0.7473241693445066,0.8253812908478849,0.5059323230625069,0.7547174201699524,0.48807391695639923
0.5909365946449683,0.9361759953175347,0.8183273097059168,0.6230142438246575,0.8968103197800658,0.689127243452382,0.7508345506310781,0.8157794210408255,0.9999258408225329,0.9999724855077544,0.9999934188658774,0.7472436615228405,0.8251900741379198,0.5034745395534034,0.7543357104104985,0.4863877322713318
0.4557557966715706,0.7184479368537219,0.6246635791598361,0.5388154748163299,0.6694705687268334,0.549921066657067,0.5636159920864253,0.6268487312276595,0.7521395673807085,0.7473234459957876,0.7472736376091483,0.9999999524591919,0.9566400166026532,0.27068612045417056,0.588550817369535,0.3115263784952451
0.520848780448269,0.7932367760671686,0.7034908161927265,0.5904545576901421,0.7541003219659544,0.6219131347266174,0.6562572563058399,0.7074978576669103,0.8276312196316539,0.8254146418869995,0.8251036958900629,0.9535191707086831,0.9999999996821473,0.42281631707427747,0.6594903136116714,0.4000342315390963
0.7939997962634465,0.3841953207847139,0.5200203520246328,0.27120863477794915,0.5237892830573893,0.40001362520778044,0.5270900477241555,0.40392620618827507,0.5011260238560192,0.5049931957590437,0.503889922687842,0.3267941641009469,0.42276387488182576,0.9999999807576505,0.853665190322688,0.9938459736753981
0.59592772961859,0.6556283253015226,0.6365653493032446,0.39134043122136086,0.6845313400993026,0.5009753188726839,0.5828625957265188,0.5910820558850751,0.7527888997030716,0.7553860751062316,0.7542712519836745,0.5885574500692033,0.6806909954176221,0.8520285185571138,0.9999950938183426,0.8180354730952217
0.7826401064313336,0.3865478139792117,0.510115110300125,0.2682173128942732,0.5143045069421716,0.39603340185588376,0.43297591107049965,0.4091691074040158,0.4858881869229495,0.4875277325629876,0.4864385647376923,0.3119032955737618,0.3996887489496214,0.9938166789217914,0.8179873485829376,0.9999999999904754
