1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.016705951679434297,0.015468473777253978,0.01608721272834414,0.00017678255745433118,0.004714201532115498,0.0,1.0,0.0
1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.01770771950500884,0.017000589275191515,0.017354154390100178,0.0007660577489687684,0.006364172068355923,0.0,1.0,0.0
1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.01959340011785504,0.01817913965822039,0.018886269888037713,0.00011785503830288745,0.002769593400117855,0.0,1.0,0.0
1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.021596935769004125,0.01788450206246317,0.019740718915733646,5.8927519151443724e-05,0.002180318208603418,0.0,1.0,0.0
1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.020182675309369475,0.01865055981143194,0.01941661756040071,0.00041249263406010605,0.00553918680023571,0.0,1.0,0.0
1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.0218326458456099,0.02106658809664113,0.021449616971125515,0.0040070713022981735,0.020506776664702416,0.0,1.0,0.0
1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.017825574543311726,0.016352386564525635,0.01708898055391868,0.0037124337065409544,0.01060695344725987,0.0,1.0,0.0
1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.01788450206246317,0.016529169121979964,0.017206835592221567,0.0035356511490866236,0.011314083677077195,0.0,1.0,0.0
1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.016823806717737182,0.015822038892162642,0.016322922804949912,0.0024749558043606367,0.016499705362404242,0.0,1.0,0.0
1042.0,0.005185621685327048,0.012728344136711846,0.0014731879787860931,0.001296405421331762,0.002357100766057749,0.001296405421331762,0.001060695344725987,0.01800235710076606,0.017295226870948734,0.017648791985857396,0.0015321154979375368,0.015733647613435472,0.0,1.0,0.0
